regulation_up_ba,stage_id,timepoint,regulation_up_mw
CAISO,1,20450904,328
CAISO,1,20450905,328
CAISO,1,20450906,327
CAISO,1,20450907,2548
CAISO,1,20450908,2025
CAISO,1,20450909,1744
CAISO,1,20450910,2014
CAISO,1,20450911,1868
CAISO,1,20450912,2110
CAISO,1,20450913,1889
CAISO,1,20450914,1840
CAISO,1,20450915,2794
CAISO,1,20450916,2176
CAISO,1,20450917,2621
CAISO,1,20450918,2243
CAISO,1,20450919,552
CAISO,1,20450920,338
CAISO,1,20450921,346
CAISO,1,20450922,344
CAISO,1,20450923,339
CAISO,1,20450924,334
CAISO,1,20451001,276
CAISO,1,20451002,273
CAISO,1,20451003,253
CAISO,1,20451004,253
CAISO,1,20451005,271
CAISO,1,20451006,2417
CAISO,1,20451007,2542
CAISO,1,20451008,1999
CAISO,1,20451009,1747
CAISO,1,20451010,2004
CAISO,1,20451011,1863
CAISO,1,20451012,2105
CAISO,1,20451013,1883
CAISO,1,20451014,1834
CAISO,1,20451015,2788
CAISO,1,20451016,2172
CAISO,1,20451017,2614
CAISO,1,20451018,1667
CAISO,1,20451019,303
CAISO,1,20451020,355
CAISO,1,20451021,270
CAISO,1,20451022,300
CAISO,1,20451023,290
CAISO,1,20451024,283
CAISO,1,20451101,281
CAISO,1,20451102,258
CAISO,1,20451103,255
CAISO,1,20451104,254
CAISO,1,20451105,255
CAISO,1,20451106,1795
CAISO,1,20451107,492
CAISO,1,20451108,798
CAISO,1,20451109,1633
CAISO,1,20451110,1858
CAISO,1,20451111,1165
CAISO,1,20451112,1343
CAISO,1,20451113,1513
CAISO,1,20451114,1126
CAISO,1,20451115,1350
CAISO,1,20451116,1170
CAISO,1,20451117,1201
CAISO,1,20451118,2212
CAISO,1,20451119,877
CAISO,1,20451120,311
CAISO,1,20451121,285
CAISO,1,20451122,348
CAISO,1,20451123,343
CAISO,1,20451124,339
CAISO,1,20451201,274
CAISO,1,20451202,267
CAISO,1,20451203,392
CAISO,1,20451204,391
CAISO,1,20451205,392
CAISO,1,20451206,1802
CAISO,1,20451207,1250
CAISO,1,20451208,990
CAISO,1,20451209,969
CAISO,1,20451210,1066
CAISO,1,20451211,1186
CAISO,1,20451212,1388
CAISO,1,20451213,1513
CAISO,1,20451214,1144
CAISO,1,20451215,1364
CAISO,1,20451216,1183
CAISO,1,20451217,1182
CAISO,1,20451218,1266
CAISO,1,20451219,505
CAISO,1,20451220,251
CAISO,1,20451221,256
CAISO,1,20451222,246
CAISO,1,20451223,239
CAISO,1,20451224,302
CAISO,1,20451301,273
CAISO,1,20451302,395
CAISO,1,20451303,337
CAISO,1,20451304,336
CAISO,1,20451305,284
CAISO,1,20451306,286
CAISO,1,20451307,507
CAISO,1,20451308,1015
CAISO,1,20451309,991
CAISO,1,20451310,1087
CAISO,1,20451311,1169
CAISO,1,20451312,1344
CAISO,1,20451313,1509
CAISO,1,20451314,1133
CAISO,1,20451315,1347
CAISO,1,20451316,1168
CAISO,1,20451317,1199
CAISO,1,20451318,1281
CAISO,1,20451319,612
CAISO,1,20451320,305
CAISO,1,20451321,371
CAISO,1,20451322,362
CAISO,1,20451323,354
CAISO,1,20451324,348
CAISO,1,20451401,398
CAISO,1,20451402,394
CAISO,1,20451403,335
CAISO,1,20451404,335
CAISO,1,20451405,239
CAISO,1,20451406,285
CAISO,1,20451407,494
CAISO,1,20451408,1015
CAISO,1,20451409,994
CAISO,1,20451410,1080
CAISO,1,20451411,1162
CAISO,1,20451412,1339
CAISO,1,20451413,1512
CAISO,1,20451414,1127
CAISO,1,20451415,1341
CAISO,1,20451416,1143
CAISO,1,20451417,1199
CAISO,1,20451418,1312
CAISO,1,20451419,877
CAISO,1,20451420,300
CAISO,1,20451421,302
CAISO,1,20451422,293
CAISO,1,20451423,404
CAISO,1,20451424,401
CAISO,1,20451501,283
CAISO,1,20451502,275
CAISO,1,20451503,254
CAISO,1,20451504,250
CAISO,1,20451505,248
CAISO,1,20451506,245
CAISO,1,20451507,612
CAISO,1,20451508,2758
CAISO,1,20451509,1371
CAISO,1,20451510,1446
CAISO,1,20451511,1216
CAISO,1,20451512,1197
CAISO,1,20451513,1249
CAISO,1,20451514,1724
CAISO,1,20451515,1060
CAISO,1,20451516,915
CAISO,1,20451517,1567
CAISO,1,20451518,1491
CAISO,1,20451519,318
CAISO,1,20451520,322
CAISO,1,20451521,326
CAISO,1,20451522,314
CAISO,1,20451523,302
CAISO,1,20451524,290
CAISO,1,20451601,191
CAISO,1,20451602,186
CAISO,1,20451603,183
CAISO,1,20451604,182
CAISO,1,20451605,187
CAISO,1,20451606,198
CAISO,1,20451607,201
CAISO,1,20451608,2758
CAISO,1,20451609,1371
CAISO,1,20451610,1447
CAISO,1,20451611,1217
CAISO,1,20451612,1198
CAISO,1,20451613,1250
CAISO,1,20451614,1727
CAISO,1,20451615,1060
CAISO,1,20451616,1309
CAISO,1,20451617,2918
CAISO,1,20451618,1489
CAISO,1,20451619,224
CAISO,1,20451620,228
CAISO,1,20451621,235
CAISO,1,20451622,220
CAISO,1,20451623,209
CAISO,1,20451624,200
CAISO,1,20451701,246
CAISO,1,20451702,240
CAISO,1,20451703,236
CAISO,1,20451704,234
CAISO,1,20451705,234
CAISO,1,20451706,239
CAISO,1,20451707,247
CAISO,1,20451708,1302
CAISO,1,20451709,1422
CAISO,1,20451710,1784
CAISO,1,20451711,1801
CAISO,1,20451712,1593
CAISO,1,20451713,1934
CAISO,1,20451714,2132
CAISO,1,20451715,2503
CAISO,1,20451716,2633
CAISO,1,20451717,2607
CAISO,1,20451718,1532
CAISO,1,20451719,350
CAISO,1,20451720,297
CAISO,1,20451721,281
CAISO,1,20451722,299
CAISO,1,20451723,292
CAISO,1,20451724,255
CAISO,1,20451801,265
CAISO,1,20451802,261
CAISO,1,20451803,257
CAISO,1,20451804,255
CAISO,1,20451805,256
CAISO,1,20451806,259
CAISO,1,20451807,265
CAISO,1,20451808,420
CAISO,1,20451809,1761
CAISO,1,20451810,1871
CAISO,1,20451811,2100
CAISO,1,20451812,1803
CAISO,1,20451813,1800
CAISO,1,20451814,2295
CAISO,1,20451815,2603
CAISO,1,20451816,2689
CAISO,1,20451817,2567
CAISO,1,20451818,444
CAISO,1,20451819,297
CAISO,1,20451820,296
CAISO,1,20451821,297
CAISO,1,20451822,264
CAISO,1,20451823,254
CAISO,1,20451824,246
CAISO,1,20451901,242
CAISO,1,20451902,239
CAISO,1,20451903,237
CAISO,1,20451904,236
CAISO,1,20451905,240
CAISO,1,20451906,246
CAISO,1,20451907,1251
CAISO,1,20451908,2086
CAISO,1,20451909,2167
CAISO,1,20451910,2008
CAISO,1,20451911,1867
CAISO,1,20451912,2109
CAISO,1,20451913,1889
CAISO,1,20451914,1841
CAISO,1,20451915,2793
CAISO,1,20451916,2175
CAISO,1,20451917,2733
CAISO,1,20451918,2242
CAISO,1,20451919,474
CAISO,1,20451920,343
CAISO,1,20451921,351
CAISO,1,20451922,347
CAISO,1,20451923,342
CAISO,1,20451924,396
CAISO,1,20452001,296
CAISO,1,20452002,293
CAISO,1,20452003,291
CAISO,1,20452004,291
CAISO,1,20452005,294
CAISO,1,20452006,265
CAISO,1,20452007,1296
CAISO,1,20452008,2005
CAISO,1,20452009,1717
CAISO,1,20452010,1992
CAISO,1,20452011,1850
CAISO,1,20452012,2093
CAISO,1,20452013,1871
CAISO,1,20452014,1846
CAISO,1,20452015,2793
CAISO,1,20452016,2200
CAISO,1,20452017,2615
CAISO,1,20452018,2251
CAISO,1,20452019,454
CAISO,1,20452020,242
CAISO,1,20452021,249
CAISO,1,20452022,241
CAISO,1,20452023,231
CAISO,1,20452024,224
CAISO,1,20452101,302
CAISO,1,20452102,299
CAISO,1,20452103,296
CAISO,1,20452104,264
CAISO,1,20452105,395
CAISO,1,20452106,341
CAISO,1,20452107,2543
CAISO,1,20452108,1999
CAISO,1,20452109,1733
CAISO,1,20452110,2005
CAISO,1,20452111,1864
CAISO,1,20452112,2105
CAISO,1,20452113,1884
CAISO,1,20452114,1836
CAISO,1,20452115,2787
CAISO,1,20452116,2176
CAISO,1,20452117,2633
CAISO,1,20452118,2238
CAISO,1,20452119,491
CAISO,1,20452120,308
CAISO,1,20452121,311
CAISO,1,20452122,324
CAISO,1,20452123,286
CAISO,1,20452124,277
CAISO,1,20452201,218
CAISO,1,20452202,213
CAISO,1,20452203,211
CAISO,1,20452204,289
CAISO,1,20452205,293
CAISO,1,20452206,1796
CAISO,1,20452207,1316
CAISO,1,20452208,990
CAISO,1,20452209,969
CAISO,1,20452210,1066
CAISO,1,20452211,1149
CAISO,1,20452212,1327
CAISO,1,20452213,1550
CAISO,1,20452214,1175
CAISO,1,20452215,1364
CAISO,1,20452216,1184
CAISO,1,20452217,1183
CAISO,1,20452218,1267
CAISO,1,20452219,868
CAISO,1,20452220,249
CAISO,1,20452221,249
CAISO,1,20452222,240
CAISO,1,20452223,232
CAISO,1,20452224,227
CAISO,1,20452301,343
CAISO,1,20452302,339
CAISO,1,20452303,279
CAISO,1,20452304,277
CAISO,1,20452305,258
CAISO,1,20452306,255
CAISO,1,20452307,492
CAISO,1,20452308,798
CAISO,1,20452309,984
CAISO,1,20452310,1081
CAISO,1,20452311,1164
CAISO,1,20452312,1341
CAISO,1,20452313,1506
CAISO,1,20452314,1124
CAISO,1,20452315,1346
CAISO,1,20452316,1163
CAISO,1,20452317,922
CAISO,1,20452318,2184
CAISO,1,20452319,881
CAISO,1,20452320,315
CAISO,1,20452321,316
CAISO,1,20452322,308
CAISO,1,20452323,282
CAISO,1,20452324,275
CAISO,1,20452401,186
CAISO,1,20452402,182
CAISO,1,20452403,179
CAISO,1,20452404,179
CAISO,1,20452405,183
CAISO,1,20452406,191
CAISO,1,20452407,196
CAISO,1,20452408,1297
CAISO,1,20452409,1372
CAISO,1,20452410,1448
CAISO,1,20452411,1218
CAISO,1,20452412,1199
CAISO,1,20452413,1251
CAISO,1,20452414,1728
CAISO,1,20452415,2513
CAISO,1,20452416,2642
CAISO,1,20452417,2600
CAISO,1,20452418,1489
CAISO,1,20452419,221
CAISO,1,20452420,219
CAISO,1,20452421,222
CAISO,1,20452422,212
CAISO,1,20452423,201
CAISO,1,20452424,191
CAISO,1,20452501,337
CAISO,1,20452502,231
CAISO,1,20452503,240
CAISO,1,20452504,253
CAISO,1,20452505,236
CAISO,1,20452506,238
CAISO,1,20452507,242
CAISO,1,20452508,1320
CAISO,1,20452509,1432
CAISO,1,20452510,1449
CAISO,1,20452511,1219
CAISO,1,20452512,1201
CAISO,1,20452513,1253
CAISO,1,20452514,1730
CAISO,1,20452515,2515
CAISO,1,20452516,2644
CAISO,1,20452517,2601
CAISO,1,20452518,1490
CAISO,1,20452519,210
CAISO,1,20452520,208
CAISO,1,20452521,208
CAISO,1,20452522,216
CAISO,1,20452523,208
CAISO,1,20452524,201
CAISO,1,20452601,251
CAISO,1,20452602,245
CAISO,1,20452603,240
CAISO,1,20452604,237
CAISO,1,20452605,236
CAISO,1,20452606,235
CAISO,1,20452607,235
CAISO,1,20452608,400
CAISO,1,20452609,1758
CAISO,1,20452610,1838
CAISO,1,20452611,2155
CAISO,1,20452612,1775
CAISO,1,20452613,1471
CAISO,1,20452614,2432
CAISO,1,20452615,2601
CAISO,1,20452616,2687
CAISO,1,20452617,2564
CAISO,1,20452618,393
CAISO,1,20452619,207
CAISO,1,20452620,205
CAISO,1,20452621,208
CAISO,1,20452622,221
CAISO,1,20452623,215
CAISO,1,20452624,207
CAISO,1,20452701,238
CAISO,1,20452702,246
CAISO,1,20452703,240
CAISO,1,20452704,238
CAISO,1,20452705,238
CAISO,1,20452706,241
CAISO,1,20452707,283
CAISO,1,20452708,439
CAISO,1,20452709,1756
CAISO,1,20452710,1837
CAISO,1,20452711,2069
CAISO,1,20452712,1808
CAISO,1,20452713,1792
CAISO,1,20452714,2309
CAISO,1,20452715,2601
CAISO,1,20452716,2688
CAISO,1,20452717,2565
CAISO,1,20452718,424
CAISO,1,20452719,263
CAISO,1,20452720,261
CAISO,1,20452721,262
CAISO,1,20452722,271
CAISO,1,20452723,262
CAISO,1,20452724,255
CAISO,1,20452801,193
CAISO,1,20452802,186
CAISO,1,20452803,181
CAISO,1,20452804,275
CAISO,1,20452805,233
CAISO,1,20452806,236
CAISO,1,20452807,242
CAISO,1,20452808,405
CAISO,1,20452809,1774
CAISO,1,20452810,1837
CAISO,1,20452811,2069
CAISO,1,20452812,1792
CAISO,1,20452813,1789
CAISO,1,20452814,2307
CAISO,1,20452815,2599
CAISO,1,20452816,2686
CAISO,1,20452817,2563
CAISO,1,20452818,396
CAISO,1,20452819,214
CAISO,1,20452820,210
CAISO,1,20452821,209
CAISO,1,20452822,219
CAISO,1,20452823,208
CAISO,1,20452824,200
CAISO,1,20452901,334
CAISO,1,20452902,331
CAISO,1,20452903,329
CAISO,1,20452904,225
CAISO,1,20452905,229
CAISO,1,20452906,337
CAISO,1,20452907,1265
CAISO,1,20452908,2071
CAISO,1,20452909,2169
CAISO,1,20452910,2010
CAISO,1,20452911,1870
CAISO,1,20452912,2111
CAISO,1,20452913,1896
CAISO,1,20452914,1847
CAISO,1,20452915,2795
CAISO,1,20452916,2181
CAISO,1,20452917,2621
CAISO,1,20452918,2247
CAISO,1,20452919,474
CAISO,1,20452920,286
CAISO,1,20452921,290
CAISO,1,20452922,286
CAISO,1,20452923,280
CAISO,1,20452924,275
CAISO,1,20453001,260
CAISO,1,20453002,270
CAISO,1,20453003,268
CAISO,1,20453004,236
CAISO,1,20453005,236
CAISO,1,20453006,234
CAISO,1,20453007,1271
CAISO,1,20453008,1998
CAISO,1,20453009,1733
CAISO,1,20453010,2007
CAISO,1,20453011,1866
CAISO,1,20453012,2108
CAISO,1,20453013,1886
CAISO,1,20453014,1838
CAISO,1,20453015,2789
CAISO,1,20453016,2173
CAISO,1,20453017,2614
CAISO,1,20453018,2239
CAISO,1,20453019,435
CAISO,1,20453020,195
CAISO,1,20453021,207
CAISO,1,20453022,203
CAISO,1,20453023,196
CAISO,1,20453024,190
CAISO,1,20453101,272
CAISO,1,20453102,237
CAISO,1,20453103,233
CAISO,1,20453104,275
CAISO,1,20453105,183
CAISO,1,20453106,190
CAISO,1,20453107,1246
CAISO,1,20453108,1997
CAISO,1,20453109,1732
CAISO,1,20453110,2005
CAISO,1,20453111,1864
CAISO,1,20453112,2107
CAISO,1,20453113,1885
CAISO,1,20453114,1836
CAISO,1,20453115,2798
CAISO,1,20453116,2174
CAISO,1,20453117,2615
CAISO,1,20453118,2242
CAISO,1,20453119,481
CAISO,1,20453120,246
CAISO,1,20453121,296
CAISO,1,20453122,273
CAISO,1,20453123,267
CAISO,1,20453124,245
CAISO,1,20453201,335
CAISO,1,20453202,332
CAISO,1,20453203,227
CAISO,1,20453204,226
CAISO,1,20453205,275
CAISO,1,20453206,279
CAISO,1,20453207,1254
CAISO,1,20453208,2087
CAISO,1,20453209,2168
CAISO,1,20453210,2009
CAISO,1,20453211,1863
CAISO,1,20453212,2111
CAISO,1,20453213,1871
CAISO,1,20453214,1846
CAISO,1,20453215,3129
CAISO,1,20453216,1973
CAISO,1,20453217,2737
CAISO,1,20453218,2246
CAISO,1,20453219,515
CAISO,1,20453220,273
CAISO,1,20453221,281
CAISO,1,20453222,307
CAISO,1,20453223,302
CAISO,1,20453224,223
CAISO,1,20453301,218
CAISO,1,20453302,291
CAISO,1,20453303,290
CAISO,1,20453304,254
CAISO,1,20453305,387
CAISO,1,20453306,386
CAISO,1,20453307,1265
CAISO,1,20453308,2030
CAISO,1,20453309,1769
CAISO,1,20453310,2010
CAISO,1,20453311,1870
CAISO,1,20453312,2138
CAISO,1,20453313,1920
CAISO,1,20453314,1872
CAISO,1,20453315,2799
CAISO,1,20453316,2174
CAISO,1,20453317,2615
CAISO,1,20453318,2241
CAISO,1,20453319,448
CAISO,1,20453320,224
CAISO,1,20453321,236
CAISO,1,20453322,231
CAISO,1,20453323,225
CAISO,1,20453324,221
CAISO,1,20453401,218
CAISO,1,20453402,291
CAISO,1,20453403,290
CAISO,1,20453404,254
CAISO,1,20453405,387
CAISO,1,20453406,386
CAISO,1,20453407,1265
CAISO,1,20453408,2030
CAISO,1,20453409,1769
CAISO,1,20453410,2010
CAISO,1,20453411,1870
CAISO,1,20453412,2138
CAISO,1,20453413,1920
CAISO,1,20453414,1872
CAISO,1,20453415,2799
CAISO,1,20453416,2174
CAISO,1,20453417,2615
CAISO,1,20453418,2241
CAISO,1,20453419,448
CAISO,1,20453420,224
CAISO,1,20453421,236
CAISO,1,20453422,231
CAISO,1,20453423,225
CAISO,1,20453424,221
CAISO,1,20453501,250
CAISO,1,20453502,244
CAISO,1,20453503,241
CAISO,1,20453504,280
CAISO,1,20453505,193
CAISO,1,20453506,0
CAISO,1,20453507,1266
CAISO,1,20453508,1005
CAISO,1,20453509,983
CAISO,1,20453510,1080
CAISO,1,20453511,1163
CAISO,1,20453512,1340
CAISO,1,20453513,1506
CAISO,1,20453514,1142
CAISO,1,20453515,1346
CAISO,1,20453516,1173
CAISO,1,20453517,1187
CAISO,1,20453518,1273
CAISO,1,20453519,537
CAISO,1,20453520,317
CAISO,1,20453521,317
CAISO,1,20453522,307
CAISO,1,20453523,281
CAISO,1,20453524,273
CAISO,1,20453601,268
CAISO,1,20453602,245
CAISO,1,20453603,244
CAISO,1,20453604,243
CAISO,1,20453605,247
CAISO,1,20453606,249
CAISO,1,20453607,527
CAISO,1,20453608,788
CAISO,1,20453609,983
CAISO,1,20453610,1080
CAISO,1,20453611,1162
CAISO,1,20453612,1339
CAISO,1,20453613,1505
CAISO,1,20453614,1116
CAISO,1,20453615,1340
CAISO,1,20453616,1156
CAISO,1,20453617,1183
CAISO,1,20453618,2182
CAISO,1,20453619,877
CAISO,1,20453620,304
CAISO,1,20453621,303
CAISO,1,20453622,304
CAISO,1,20453623,268
CAISO,1,20453624,261
CAISO,1,20453701,185
CAISO,1,20453702,180
CAISO,1,20453703,179
CAISO,1,20453704,275
CAISO,1,20453705,240
CAISO,1,20453706,276
CAISO,1,20453707,277
CAISO,1,20453708,2760
CAISO,1,20453709,1377
CAISO,1,20453710,1453
CAISO,1,20453711,1224
CAISO,1,20453712,1205
CAISO,1,20453713,1257
CAISO,1,20453714,1729
CAISO,1,20453715,1062
CAISO,1,20453716,1312
CAISO,1,20453717,2601
CAISO,1,20453718,1491
CAISO,1,20453719,257
CAISO,1,20453720,260
CAISO,1,20453721,264
CAISO,1,20453722,257
CAISO,1,20453723,266
CAISO,1,20453724,260
