frequency_response_ba,stage_id,timepoint,frequency_response_mw
CAISO,1,20451011,770
CAISO,1,20451012,770
CAISO,1,20451013,770
CAISO,1,20451014,770
CAISO,1,20451015,770
CAISO,1,20451016,770
CAISO,1,20451017,770
CAISO,1,20451018,770
CAISO,1,20451019,770
CAISO,1,20451020,770
CAISO,1,20451021,770
CAISO,1,20451022,770
CAISO,1,20451023,770
CAISO,1,20451024,770
CAISO,1,20451101,770
CAISO,1,20451102,770
CAISO,1,20451103,770
CAISO,1,20451104,770
CAISO,1,20451105,770
CAISO,1,20451106,770
CAISO,1,20451107,770
CAISO,1,20451108,770
CAISO,1,20451109,770
CAISO,1,20451110,770
CAISO,1,20451111,770
CAISO,1,20451112,770
CAISO,1,20451113,770
CAISO,1,20451114,770
CAISO,1,20451115,770
CAISO,1,20451116,770
CAISO,1,20451117,770
CAISO,1,20451118,770
CAISO,1,20451119,770
CAISO,1,20451120,770
CAISO,1,20451121,770
CAISO,1,20451122,770
CAISO,1,20451123,770
CAISO,1,20451124,770
CAISO,1,20451201,770
CAISO,1,20451202,770
CAISO,1,20451203,770
CAISO,1,20451204,770
CAISO,1,20451205,770
CAISO,1,20451206,770
CAISO,1,20451207,770
CAISO,1,20451208,770
CAISO,1,20451209,770
CAISO,1,20451210,770
CAISO,1,20451211,770
CAISO,1,20451212,770
CAISO,1,20451213,770
CAISO,1,20451214,770
CAISO,1,20451215,770
CAISO,1,20451216,770
CAISO,1,20451217,770
CAISO,1,20451218,770
CAISO,1,20451219,770
CAISO,1,20451220,770
CAISO,1,20451221,770
CAISO,1,20451222,770
CAISO,1,20451223,770
CAISO,1,20451224,770
CAISO,1,20451301,770
CAISO,1,20451302,770
CAISO,1,20451303,770
CAISO,1,20451304,770
CAISO,1,20451305,770
CAISO,1,20451306,770
CAISO,1,20451307,770
CAISO,1,20451308,770
CAISO,1,20451309,770
CAISO,1,20451310,770
CAISO,1,20451311,770
CAISO,1,20451312,770
CAISO,1,20451313,770
CAISO,1,20451314,770
CAISO,1,20451315,770
CAISO,1,20451316,770
CAISO,1,20451317,770
CAISO,1,20451318,770
CAISO,1,20451319,770
CAISO,1,20451320,770
CAISO,1,20451321,770
CAISO,1,20451322,770
CAISO,1,20451323,770
CAISO,1,20451324,770
CAISO,1,20451401,770
CAISO,1,20451402,770
CAISO,1,20451403,770
CAISO,1,20451404,770
CAISO,1,20451405,770
CAISO,1,20451406,770
CAISO,1,20451407,770
CAISO,1,20451408,770
CAISO,1,20451409,770
CAISO,1,20451410,770
CAISO,1,20451411,770
CAISO,1,20451412,770
CAISO,1,20451413,770
CAISO,1,20451414,770
CAISO,1,20451415,770
CAISO,1,20451416,770
CAISO,1,20451417,770
CAISO,1,20451418,770
CAISO,1,20451419,770
CAISO,1,20451420,770
CAISO,1,20451421,770
CAISO,1,20451422,770
CAISO,1,20451423,770
CAISO,1,20451424,770
CAISO,1,20451501,770
CAISO,1,20451502,770
CAISO,1,20451503,770
CAISO,1,20451504,770
CAISO,1,20451505,770
CAISO,1,20451506,770
CAISO,1,20451507,770
CAISO,1,20451508,770
CAISO,1,20451509,770
CAISO,1,20451510,770
CAISO,1,20451511,770
CAISO,1,20451512,770
CAISO,1,20451513,770
CAISO,1,20451514,770
CAISO,1,20451515,770
CAISO,1,20451516,770
CAISO,1,20451517,770
CAISO,1,20451518,770
CAISO,1,20451519,770
CAISO,1,20451520,770
CAISO,1,20451521,770
CAISO,1,20451522,770
CAISO,1,20451523,770
CAISO,1,20451524,770
CAISO,1,20451601,770
CAISO,1,20451602,770
CAISO,1,20451603,770
CAISO,1,20451604,770
CAISO,1,20451605,770
CAISO,1,20451606,770
CAISO,1,20451607,770
CAISO,1,20451608,770
CAISO,1,20451609,770
CAISO,1,20451610,770
CAISO,1,20451611,770
CAISO,1,20451612,770
CAISO,1,20451613,770
CAISO,1,20451614,770
CAISO,1,20451615,770
CAISO,1,20451616,770
CAISO,1,20451617,770
CAISO,1,20451618,770
CAISO,1,20451619,770
CAISO,1,20451620,770
CAISO,1,20451621,770
CAISO,1,20451622,770
CAISO,1,20451623,770
CAISO,1,20451624,770
CAISO,1,20451701,770
CAISO,1,20451702,770
CAISO,1,20451703,770
CAISO,1,20451704,770
CAISO,1,20451705,770
CAISO,1,20451706,770
CAISO,1,20451707,770
CAISO,1,20451708,770
CAISO,1,20451709,770
CAISO,1,20451710,770
CAISO,1,20451711,770
CAISO,1,20451712,770
CAISO,1,20451713,770
CAISO,1,20451714,770
CAISO,1,20451715,770
CAISO,1,20451716,770
CAISO,1,20451717,770
CAISO,1,20451718,770
CAISO,1,20451719,770
CAISO,1,20451720,770
CAISO,1,20451721,770
CAISO,1,20451722,770
CAISO,1,20451723,770
CAISO,1,20451724,770
CAISO,1,20451801,770
CAISO,1,20451802,770
CAISO,1,20451803,770
CAISO,1,20451804,770
CAISO,1,20451805,770
CAISO,1,20451806,770
CAISO,1,20451807,770
CAISO,1,20451808,770
CAISO,1,20451809,770
CAISO,1,20451810,770
CAISO,1,20451811,770
CAISO,1,20451812,770
CAISO,1,20451813,770
CAISO,1,20451814,770
CAISO,1,20451815,770
CAISO,1,20451816,770
CAISO,1,20451817,770
CAISO,1,20451818,770
CAISO,1,20451819,770
CAISO,1,20451820,770
CAISO,1,20451821,770
CAISO,1,20451822,770
CAISO,1,20451823,770
CAISO,1,20451824,770
CAISO,1,20451901,770
CAISO,1,20451902,770
CAISO,1,20451903,770
CAISO,1,20451904,770
CAISO,1,20451905,770
CAISO,1,20451906,770
CAISO,1,20451907,770
CAISO,1,20451908,770
CAISO,1,20451909,770
CAISO,1,20451910,770
CAISO,1,20451911,770
CAISO,1,20451912,770
CAISO,1,20451913,770
CAISO,1,20451914,770
CAISO,1,20451915,770
CAISO,1,20451916,770
CAISO,1,20451917,770
CAISO,1,20451918,770
CAISO,1,20451919,770
CAISO,1,20451920,770
CAISO,1,20451921,770
CAISO,1,20451922,770
CAISO,1,20451923,770
CAISO,1,20451924,770
CAISO,1,20452001,770
CAISO,1,20452002,770
CAISO,1,20452003,770
CAISO,1,20452004,770
CAISO,1,20452005,770
CAISO,1,20452006,770
CAISO,1,20452007,770
CAISO,1,20452008,770
CAISO,1,20452009,770
CAISO,1,20452010,770
CAISO,1,20452011,770
CAISO,1,20452012,770
CAISO,1,20452013,770
CAISO,1,20452014,770
CAISO,1,20452015,770
CAISO,1,20452016,770
CAISO,1,20452017,770
CAISO,1,20452018,770
CAISO,1,20452019,770
CAISO,1,20452020,770
CAISO,1,20452021,770
CAISO,1,20452022,770
CAISO,1,20452023,770
CAISO,1,20452024,770
CAISO,1,20452101,770
CAISO,1,20452102,770
CAISO,1,20452103,770
CAISO,1,20452104,770
CAISO,1,20452105,770
CAISO,1,20452106,770
CAISO,1,20452107,770
CAISO,1,20452108,770
CAISO,1,20452109,770
CAISO,1,20452110,770
CAISO,1,20452111,770
CAISO,1,20452112,770
CAISO,1,20452113,770
CAISO,1,20452114,770
CAISO,1,20452115,770
CAISO,1,20452116,770
CAISO,1,20452117,770
CAISO,1,20452118,770
CAISO,1,20452119,770
CAISO,1,20452120,770
CAISO,1,20452121,770
CAISO,1,20452122,770
CAISO,1,20452123,770
CAISO,1,20452124,770
CAISO,1,20452201,770
CAISO,1,20452202,770
CAISO,1,20452203,770
CAISO,1,20452204,770
CAISO,1,20452205,770
CAISO,1,20452206,770
CAISO,1,20452207,770
CAISO,1,20452208,770
CAISO,1,20452209,770
CAISO,1,20452210,770
CAISO,1,20452211,770
CAISO,1,20452212,770
CAISO,1,20452213,770
CAISO,1,20452214,770
CAISO,1,20452215,770
CAISO,1,20452216,770
CAISO,1,20452217,770
CAISO,1,20452218,770
CAISO,1,20452219,770
CAISO,1,20452220,770
CAISO,1,20452221,770
CAISO,1,20452222,770
CAISO,1,20452223,770
CAISO,1,20452224,770
CAISO,1,20452301,770
CAISO,1,20452302,770
CAISO,1,20452303,770
CAISO,1,20452304,770
CAISO,1,20452305,770
CAISO,1,20452306,770
CAISO,1,20452307,770
CAISO,1,20452308,770
CAISO,1,20452309,770
CAISO,1,20452310,770
CAISO,1,20452311,770
CAISO,1,20452312,770
CAISO,1,20452313,770
CAISO,1,20452314,770
CAISO,1,20452315,770
CAISO,1,20452316,770
CAISO,1,20452317,770
CAISO,1,20452318,770
CAISO,1,20452319,770
CAISO,1,20452320,770
CAISO,1,20452321,770
CAISO,1,20452322,770
CAISO,1,20452323,770
CAISO,1,20452324,770
CAISO,1,20452401,770
CAISO,1,20452402,770
CAISO,1,20452403,770
CAISO,1,20452404,770
CAISO,1,20452405,770
CAISO,1,20452406,770
CAISO,1,20452407,770
CAISO,1,20452408,770
CAISO,1,20452409,770
CAISO,1,20452410,770
CAISO,1,20452411,770
CAISO,1,20452412,770
CAISO,1,20452413,770
CAISO,1,20452414,770
CAISO,1,20452415,770
CAISO,1,20452416,770
CAISO,1,20452417,770
CAISO,1,20452418,770
CAISO,1,20452419,770
CAISO,1,20452420,770
CAISO,1,20452421,770
CAISO,1,20452422,770
CAISO,1,20452423,770
CAISO,1,20452424,770
CAISO,1,20452501,770
CAISO,1,20452502,770
CAISO,1,20452503,770
CAISO,1,20452504,770
CAISO,1,20452505,770
CAISO,1,20452506,770
CAISO,1,20452507,770
CAISO,1,20452508,770
CAISO,1,20452509,770
CAISO,1,20452510,770
CAISO,1,20452511,770
CAISO,1,20452512,770
CAISO,1,20452513,770
CAISO,1,20452514,770
CAISO,1,20452515,770
CAISO,1,20452516,770
CAISO,1,20452517,770
CAISO,1,20452518,770
CAISO,1,20452519,770
CAISO,1,20452520,770
CAISO,1,20452521,770
CAISO,1,20452522,770
CAISO,1,20452523,770
CAISO,1,20452524,770
CAISO,1,20452601,770
CAISO,1,20452602,770
CAISO,1,20452603,770
CAISO,1,20452604,770
CAISO,1,20452605,770
CAISO,1,20452606,770
CAISO,1,20452607,770
CAISO,1,20452608,770
CAISO,1,20452609,770
CAISO,1,20452610,770
CAISO,1,20452611,770
CAISO,1,20452612,770
CAISO,1,20452613,770
CAISO,1,20452614,770
CAISO,1,20452615,770
CAISO,1,20452616,770
CAISO,1,20452617,770
CAISO,1,20452618,770
CAISO,1,20452619,770
CAISO,1,20452620,770
CAISO,1,20452621,770
CAISO,1,20452622,770
CAISO,1,20452623,770
CAISO,1,20452624,770
CAISO,1,20452701,770
CAISO,1,20452702,770
CAISO,1,20452703,770
CAISO,1,20452704,770
CAISO,1,20452705,770
CAISO,1,20452706,770
CAISO,1,20452707,770
CAISO,1,20452708,770
CAISO,1,20452709,770
CAISO,1,20452710,770
CAISO,1,20452711,770
CAISO,1,20452712,770
CAISO,1,20452713,770
CAISO,1,20452714,770
CAISO,1,20452715,770
CAISO,1,20452716,770
CAISO,1,20452717,770
CAISO,1,20452718,770
CAISO,1,20452719,770
CAISO,1,20452720,770
CAISO,1,20452721,770
CAISO,1,20452722,770
CAISO,1,20452723,770
CAISO,1,20452724,770
CAISO,1,20452801,770
CAISO,1,20452802,770
CAISO,1,20452803,770
CAISO,1,20452804,770
CAISO,1,20452805,770
CAISO,1,20452806,770
CAISO,1,20452807,770
CAISO,1,20452808,770
CAISO,1,20452809,770
CAISO,1,20452810,770
CAISO,1,20452811,770
CAISO,1,20452812,770
CAISO,1,20452813,770
CAISO,1,20452814,770
CAISO,1,20452815,770
CAISO,1,20452816,770
CAISO,1,20452817,770
CAISO,1,20452818,770
CAISO,1,20452819,770
CAISO,1,20452820,770
CAISO,1,20452821,770
CAISO,1,20452822,770
CAISO,1,20452823,770
CAISO,1,20452824,770
CAISO,1,20452901,770
CAISO,1,20452902,770
CAISO,1,20452903,770
CAISO,1,20452904,770
CAISO,1,20452905,770
CAISO,1,20452906,770
CAISO,1,20452907,770
CAISO,1,20452908,770
CAISO,1,20452909,770
CAISO,1,20452910,770
CAISO,1,20452911,770
CAISO,1,20452912,770
CAISO,1,20452913,770
CAISO,1,20452914,770
CAISO,1,20452915,770
CAISO,1,20452916,770
CAISO,1,20452917,770
CAISO,1,20452918,770
CAISO,1,20452919,770
CAISO,1,20452920,770
CAISO,1,20452921,770
CAISO,1,20452922,770
CAISO,1,20452923,770
CAISO,1,20452924,770
CAISO,1,20453001,770
CAISO,1,20453002,770
CAISO,1,20453003,770
CAISO,1,20453004,770
CAISO,1,20453005,770
CAISO,1,20453006,770
CAISO,1,20453007,770
CAISO,1,20453008,770
CAISO,1,20453009,770
CAISO,1,20453010,770
CAISO,1,20453011,770
CAISO,1,20453012,770
CAISO,1,20453013,770
CAISO,1,20453014,770
CAISO,1,20453015,770
CAISO,1,20453016,770
CAISO,1,20453017,770
CAISO,1,20453018,770
CAISO,1,20453019,770
CAISO,1,20453020,770
CAISO,1,20453021,770
CAISO,1,20453022,770
CAISO,1,20453023,770
CAISO,1,20453024,770
CAISO,1,20453101,770
CAISO,1,20453102,770
CAISO,1,20453103,770
CAISO,1,20453104,770
CAISO,1,20453105,770
CAISO,1,20453106,770
CAISO,1,20453107,770
CAISO,1,20453108,770
CAISO,1,20453109,770
CAISO,1,20453110,770
CAISO,1,20453111,770
CAISO,1,20453112,770
CAISO,1,20453113,770
CAISO,1,20453114,770
CAISO,1,20453115,770
CAISO,1,20453116,770
CAISO,1,20453117,770
CAISO,1,20453118,770
CAISO,1,20453119,770
CAISO,1,20453120,770
CAISO,1,20453121,770
CAISO,1,20453122,770
CAISO,1,20453123,770
CAISO,1,20453124,770
CAISO,1,20453201,770
CAISO,1,20453202,770
CAISO,1,20453203,770
CAISO,1,20453204,770
CAISO,1,20453205,770
CAISO,1,20453206,770
CAISO,1,20453207,770
CAISO,1,20453208,770
CAISO,1,20453209,770
CAISO,1,20453210,770
CAISO,1,20453211,770
CAISO,1,20453212,770
CAISO,1,20453213,770
CAISO,1,20453214,770
CAISO,1,20453215,770
CAISO,1,20453216,770
CAISO,1,20453217,770
CAISO,1,20453218,770
CAISO,1,20453219,770
CAISO,1,20453220,770
CAISO,1,20453221,770
CAISO,1,20453222,770
CAISO,1,20453223,770
CAISO,1,20453224,770
CAISO,1,20453301,770
CAISO,1,20453302,770
CAISO,1,20453303,770
CAISO,1,20453304,770
CAISO,1,20453305,770
CAISO,1,20453306,770
CAISO,1,20453307,770
CAISO,1,20453308,770
CAISO,1,20453309,770
CAISO,1,20453310,770
CAISO,1,20453311,770
CAISO,1,20453312,770
CAISO,1,20453313,770
CAISO,1,20453314,770
CAISO,1,20453315,770
CAISO,1,20453316,770
CAISO,1,20453317,770
CAISO,1,20453318,770
CAISO,1,20453319,770
CAISO,1,20453320,770
CAISO,1,20453321,770
CAISO,1,20453322,770
CAISO,1,20453323,770
CAISO,1,20453324,770
CAISO,1,20453401,770
CAISO,1,20453402,770
CAISO,1,20453403,770
CAISO,1,20453404,770
CAISO,1,20453405,770
CAISO,1,20453406,770
CAISO,1,20453407,770
CAISO,1,20453408,770
CAISO,1,20453409,770
CAISO,1,20453410,770
CAISO,1,20453411,770
CAISO,1,20453412,770
CAISO,1,20453413,770
CAISO,1,20453414,770
CAISO,1,20453415,770
CAISO,1,20453416,770
CAISO,1,20453417,770
CAISO,1,20453418,770
CAISO,1,20453419,770
CAISO,1,20453420,770
CAISO,1,20453421,770
CAISO,1,20453422,770
CAISO,1,20453423,770
CAISO,1,20453424,770
CAISO,1,20453501,770
CAISO,1,20453502,770
CAISO,1,20453503,770
CAISO,1,20453504,770
CAISO,1,20453505,770
CAISO,1,20453506,770
CAISO,1,20453507,770
CAISO,1,20453508,770
CAISO,1,20453509,770
CAISO,1,20453510,770
CAISO,1,20453511,770
CAISO,1,20453512,770
CAISO,1,20453513,770
CAISO,1,20453514,770
CAISO,1,20453515,770
CAISO,1,20453516,770
CAISO,1,20453517,770
CAISO,1,20453518,770
CAISO,1,20453519,770
CAISO,1,20453520,770
CAISO,1,20453521,770
CAISO,1,20453522,770
CAISO,1,20453523,770
CAISO,1,20453524,770
CAISO,1,20453601,770
CAISO,1,20453602,770
CAISO,1,20453603,770
CAISO,1,20453604,770
CAISO,1,20453605,770
CAISO,1,20453606,770
CAISO,1,20453607,770
CAISO,1,20453608,770
CAISO,1,20453609,770
CAISO,1,20453610,770
CAISO,1,20453611,770
CAISO,1,20453612,770
CAISO,1,20453613,770
CAISO,1,20453614,770
CAISO,1,20453615,770
CAISO,1,20453616,770
CAISO,1,20453617,770
CAISO,1,20453618,770
CAISO,1,20453619,770
CAISO,1,20453620,770
CAISO,1,20453621,770
CAISO,1,20453622,770
CAISO,1,20453623,770
CAISO,1,20453624,770
CAISO,1,20453701,770
CAISO,1,20453702,770
CAISO,1,20453703,770
CAISO,1,20453704,770
CAISO,1,20453705,770
CAISO,1,20453706,770
CAISO,1,20453707,770
CAISO,1,20453708,770
CAISO,1,20453709,770
CAISO,1,20453710,770
CAISO,1,20453711,770
CAISO,1,20453712,770
CAISO,1,20453713,770
CAISO,1,20453714,770
CAISO,1,20453715,770
CAISO,1,20453716,770
CAISO,1,20453717,770
CAISO,1,20453718,770
CAISO,1,20453719,770
CAISO,1,20453720,770
CAISO,1,20453721,770
CAISO,1,20453722,770
CAISO,1,20453723,770
CAISO,1,20453724,770
