lf_reserves_up_ba,stage_id,timepoint,lf_reserves_up_mw
CAISO,1,20302817,3495
CAISO,1,20302818,3627
CAISO,1,20302819,2725
CAISO,1,20302820,2211
CAISO,1,20302821,1869
CAISO,1,20302822,1606
CAISO,1,20302823,1708
CAISO,1,20302824,1735
CAISO,1,20302901,2403
CAISO,1,20302902,2167
CAISO,1,20302903,2029
CAISO,1,20302904,2260
CAISO,1,20302905,3066
CAISO,1,20302906,3636
CAISO,1,20302907,3608
CAISO,1,20302908,4837
CAISO,1,20302909,5602
CAISO,1,20302910,4036
CAISO,1,20302911,2695
CAISO,1,20302912,2599
CAISO,1,20302913,2998
CAISO,1,20302914,3974
CAISO,1,20302915,5567
CAISO,1,20302916,6047
CAISO,1,20302917,4764
CAISO,1,20302918,3912
CAISO,1,20302919,3735
CAISO,1,20302920,3000
CAISO,1,20302921,2120
CAISO,1,20302922,1956
CAISO,1,20302923,2091
CAISO,1,20302924,2192
CAISO,1,20303001,2403
CAISO,1,20303002,2167
CAISO,1,20303003,2029
CAISO,1,20303004,2260
CAISO,1,20303005,3066
CAISO,1,20303006,3636
CAISO,1,20303007,3608
CAISO,1,20303008,4837
CAISO,1,20303009,5602
CAISO,1,20303010,4036
CAISO,1,20303011,2695
CAISO,1,20303012,2599
CAISO,1,20303013,2998
CAISO,1,20303014,3974
CAISO,1,20303015,5567
CAISO,1,20303016,6047
CAISO,1,20303017,4764
CAISO,1,20303018,3912
CAISO,1,20303019,3735
CAISO,1,20303020,3000
CAISO,1,20303021,2120
CAISO,1,20303022,1956
CAISO,1,20303023,2091
CAISO,1,20303024,2192
CAISO,1,20303101,2403
CAISO,1,20303102,2167
CAISO,1,20303103,2029
CAISO,1,20303104,2260
CAISO,1,20303105,3066
CAISO,1,20303106,3636
CAISO,1,20303107,3608
CAISO,1,20303108,4837
CAISO,1,20303109,5602
CAISO,1,20303110,4036
CAISO,1,20303111,2695
CAISO,1,20303112,2599
CAISO,1,20303113,2998
CAISO,1,20303114,3974
CAISO,1,20303115,5567
CAISO,1,20303116,6047
CAISO,1,20303117,4764
CAISO,1,20303118,3912
CAISO,1,20303119,3735
CAISO,1,20303120,3000
CAISO,1,20303121,2120
CAISO,1,20303122,1956
CAISO,1,20303123,2091
CAISO,1,20303124,2192
CAISO,1,20303201,2403
CAISO,1,20303202,2167
CAISO,1,20303203,2029
CAISO,1,20303204,2260
CAISO,1,20303205,3066
CAISO,1,20303206,3636
CAISO,1,20303207,3608
CAISO,1,20303208,4837
CAISO,1,20303209,5602
CAISO,1,20303210,4036
CAISO,1,20303211,2695
CAISO,1,20303212,2599
CAISO,1,20303213,2998
CAISO,1,20303214,3974
CAISO,1,20303215,5567
CAISO,1,20303216,6047
CAISO,1,20303217,4764
CAISO,1,20303218,3912
CAISO,1,20303219,3735
CAISO,1,20303220,3000
CAISO,1,20303221,2120
CAISO,1,20303222,1956
CAISO,1,20303223,2091
CAISO,1,20303224,2192
CAISO,1,20303301,2403
CAISO,1,20303302,2167
CAISO,1,20303303,2029
CAISO,1,20303304,2260
CAISO,1,20303305,3066
CAISO,1,20303306,3636
CAISO,1,20303307,3608
CAISO,1,20303308,4837
CAISO,1,20303309,5602
CAISO,1,20303310,4036
CAISO,1,20303311,2695
CAISO,1,20303312,2599
CAISO,1,20303313,2998
CAISO,1,20303314,3974
CAISO,1,20303315,5567
CAISO,1,20303316,6047
CAISO,1,20303317,4764
CAISO,1,20303318,3912
CAISO,1,20303319,3735
CAISO,1,20303320,3000
CAISO,1,20303321,2120
CAISO,1,20303322,1956
CAISO,1,20303323,2091
CAISO,1,20303324,2192
CAISO,1,20303401,2403
CAISO,1,20303402,2167
CAISO,1,20303403,2029
CAISO,1,20303404,2260
CAISO,1,20303405,3066
CAISO,1,20303406,3636
CAISO,1,20303407,3608
CAISO,1,20303408,4837
CAISO,1,20303409,5602
CAISO,1,20303410,4036
CAISO,1,20303411,2695
CAISO,1,20303412,2599
CAISO,1,20303413,2998
CAISO,1,20303414,3974
CAISO,1,20303415,5567
CAISO,1,20303416,6047
CAISO,1,20303417,4764
CAISO,1,20303418,3912
CAISO,1,20303419,3735
CAISO,1,20303420,3000
CAISO,1,20303421,2120
CAISO,1,20303422,1956
CAISO,1,20303423,2091
CAISO,1,20303424,2192
CAISO,1,20303501,2106
CAISO,1,20303502,2259
CAISO,1,20303503,2488
CAISO,1,20303504,2555
CAISO,1,20303505,3664
CAISO,1,20303506,4286
CAISO,1,20303507,4677
CAISO,1,20303508,4267
CAISO,1,20303509,3061
CAISO,1,20303510,2159
CAISO,1,20303511,2423
CAISO,1,20303512,2384
CAISO,1,20303513,2875
CAISO,1,20303514,3579
CAISO,1,20303515,4196
CAISO,1,20303516,2698
CAISO,1,20303517,2240
CAISO,1,20303518,3476
CAISO,1,20303519,3950
CAISO,1,20303520,3086
CAISO,1,20303521,2104
CAISO,1,20303522,1887
CAISO,1,20303523,2054
CAISO,1,20303524,2087
CAISO,1,20303601,2106
CAISO,1,20303602,2259
CAISO,1,20303603,2488
CAISO,1,20303604,2555
CAISO,1,20303605,3664
CAISO,1,20303606,4286
CAISO,1,20303607,4677
CAISO,1,20303608,4267
CAISO,1,20303609,3061
CAISO,1,20303610,2159
CAISO,1,20303611,2423
CAISO,1,20303612,2384
CAISO,1,20303613,2875
CAISO,1,20303614,3579
CAISO,1,20303615,4196
CAISO,1,20303616,2698
CAISO,1,20303617,2240
CAISO,1,20303618,3476
CAISO,1,20303619,3950
CAISO,1,20303620,3086
CAISO,1,20303621,2104
CAISO,1,20303622,1887
CAISO,1,20303623,2054
CAISO,1,20303624,2087
CAISO,1,20303701,2041
CAISO,1,20303702,2159
CAISO,1,20303703,1915
CAISO,1,20303704,1865
CAISO,1,20303705,2273
CAISO,1,20303706,3484
CAISO,1,20303707,3770
CAISO,1,20303708,4102
CAISO,1,20303709,4785
CAISO,1,20303710,4098
CAISO,1,20303711,2320
CAISO,1,20303712,1535
CAISO,1,20303713,2669
CAISO,1,20303714,3714
CAISO,1,20303715,5169
CAISO,1,20303716,5734
CAISO,1,20303717,4012
CAISO,1,20303718,4043
CAISO,1,20303719,2763
CAISO,1,20303720,1845
CAISO,1,20303721,1665
CAISO,1,20303722,1787
CAISO,1,20303723,1713
CAISO,1,20303724,1802
CAISO,1,20450101,2472
CAISO,1,20450102,2450
CAISO,1,20450103,2486
CAISO,1,20450104,2740
CAISO,1,20450105,2732
CAISO,1,20450106,2810
CAISO,1,20450107,4803
CAISO,1,20450108,6486
CAISO,1,20450109,8969
CAISO,1,20450110,9225
CAISO,1,20450111,6416
CAISO,1,20450112,4896
CAISO,1,20450113,5463
CAISO,1,20450114,8115
CAISO,1,20450115,9263
CAISO,1,20450116,8443
CAISO,1,20450117,5694
CAISO,1,20450118,5205
CAISO,1,20450119,3528
CAISO,1,20450120,2944
CAISO,1,20450121,2519
CAISO,1,20450122,2212
CAISO,1,20450123,2362
CAISO,1,20450124,2405
CAISO,1,20450201,2472
CAISO,1,20450202,2450
CAISO,1,20450203,2486
CAISO,1,20450204,2740
CAISO,1,20450205,2732
CAISO,1,20450206,2810
CAISO,1,20450207,4803
CAISO,1,20450208,6486
CAISO,1,20450209,8969
CAISO,1,20450210,9225
CAISO,1,20450211,6416
CAISO,1,20450212,4896
CAISO,1,20450213,5463
CAISO,1,20450214,8115
CAISO,1,20450215,9263
CAISO,1,20450216,8443
CAISO,1,20450217,5694
CAISO,1,20450218,5205
CAISO,1,20450219,3528
CAISO,1,20450220,2944
CAISO,1,20450221,2519
CAISO,1,20450222,2212
CAISO,1,20450223,2362
CAISO,1,20450224,2405
CAISO,1,20450301,2472
CAISO,1,20450302,2450
CAISO,1,20450303,2486
CAISO,1,20450304,2740
CAISO,1,20450305,2732
CAISO,1,20450306,2810
CAISO,1,20450307,4803
CAISO,1,20450308,6486
CAISO,1,20450309,8969
CAISO,1,20450310,9225
CAISO,1,20450311,6416
CAISO,1,20450312,4896
CAISO,1,20450313,5463
CAISO,1,20450314,8115
CAISO,1,20450315,9263
CAISO,1,20450316,8443
CAISO,1,20450317,5694
CAISO,1,20450318,5205
CAISO,1,20450319,3528
CAISO,1,20450320,2944
CAISO,1,20450321,2519
CAISO,1,20450322,2212
CAISO,1,20450323,2362
CAISO,1,20450324,2405
CAISO,1,20450401,3239
CAISO,1,20450402,2895
CAISO,1,20450403,2703
CAISO,1,20450404,2994
CAISO,1,20450405,4510
CAISO,1,20450406,5633
CAISO,1,20450407,5947
CAISO,1,20450408,8801
CAISO,1,20450409,10834
CAISO,1,20450410,7583
CAISO,1,20450411,5431
CAISO,1,20450412,5401
CAISO,1,20450413,5888
CAISO,1,20450414,7761
CAISO,1,20450415,10499
CAISO,1,20450416,11057
CAISO,1,20450417,8743
CAISO,1,20450418,6457
CAISO,1,20450419,5596
CAISO,1,20450420,4093
CAISO,1,20450421,2854
CAISO,1,20450422,2708
CAISO,1,20450423,2898
CAISO,1,20450424,2955
CAISO,1,20450501,3239
CAISO,1,20450502,2895
CAISO,1,20450503,2703
CAISO,1,20450504,2994
CAISO,1,20450505,4510
CAISO,1,20450506,5633
CAISO,1,20450507,5947
CAISO,1,20450508,8801
CAISO,1,20450509,10834
CAISO,1,20450510,7583
CAISO,1,20450511,5431
CAISO,1,20450512,5401
CAISO,1,20450513,5888
CAISO,1,20450514,7761
CAISO,1,20450515,10499
CAISO,1,20450516,11057
CAISO,1,20450517,8743
CAISO,1,20450518,6457
CAISO,1,20450519,5596
CAISO,1,20450520,4093
CAISO,1,20450521,2854
CAISO,1,20450522,2708
CAISO,1,20450523,2898
CAISO,1,20450524,2955
CAISO,1,20450601,3239
CAISO,1,20450602,2895
CAISO,1,20450603,2703
CAISO,1,20450604,2994
CAISO,1,20450605,4510
CAISO,1,20450606,5633
CAISO,1,20450607,5947
CAISO,1,20450608,8801
CAISO,1,20450609,10834
CAISO,1,20450610,7583
CAISO,1,20450611,5431
CAISO,1,20450612,5401
CAISO,1,20450613,5888
CAISO,1,20450614,7761
CAISO,1,20450615,10499
CAISO,1,20450616,11057
CAISO,1,20450617,8743
CAISO,1,20450618,6457
CAISO,1,20450619,5596
CAISO,1,20450620,4093
CAISO,1,20450621,2854
CAISO,1,20450622,2708
CAISO,1,20450623,2898
CAISO,1,20450624,2955
CAISO,1,20450701,3239
CAISO,1,20450702,2895
CAISO,1,20450703,2703
CAISO,1,20450704,2994
CAISO,1,20450705,4510
CAISO,1,20450706,5633
CAISO,1,20450707,5947
CAISO,1,20450708,8801
CAISO,1,20450709,10834
CAISO,1,20450710,7583
CAISO,1,20450711,5431
CAISO,1,20450712,5401
CAISO,1,20450713,5888
CAISO,1,20450714,7761
CAISO,1,20450715,10499
CAISO,1,20450716,11057
CAISO,1,20450717,8743
CAISO,1,20450718,6457
CAISO,1,20450719,5596
CAISO,1,20450720,4093
CAISO,1,20450721,2854
CAISO,1,20450722,2708
CAISO,1,20450723,2898
CAISO,1,20450724,2955
CAISO,1,20450801,3239
CAISO,1,20450802,2895
CAISO,1,20450803,2703
CAISO,1,20450804,2994
CAISO,1,20450805,4510
CAISO,1,20450806,5633
CAISO,1,20450807,5947
CAISO,1,20450808,8801
CAISO,1,20450809,10834
CAISO,1,20450810,7583
CAISO,1,20450811,5431
CAISO,1,20450812,5401
CAISO,1,20450813,5888
CAISO,1,20450814,7761
CAISO,1,20450815,10499
CAISO,1,20450816,11057
CAISO,1,20450817,8743
CAISO,1,20450818,6457
CAISO,1,20450819,5596
CAISO,1,20450820,4093
CAISO,1,20450821,2854
CAISO,1,20450822,2708
CAISO,1,20450823,2898
CAISO,1,20450824,2955
CAISO,1,20450901,3239
CAISO,1,20450902,2895
CAISO,1,20450903,2703
CAISO,1,20450904,2994
CAISO,1,20450905,4510
CAISO,1,20450906,5633
CAISO,1,20450907,5947
CAISO,1,20450908,8801
CAISO,1,20450909,10834
CAISO,1,20450910,7583
CAISO,1,20450911,5431
CAISO,1,20450912,5401
CAISO,1,20450913,5888
CAISO,1,20450914,7761
CAISO,1,20450915,10499
CAISO,1,20450916,11057
CAISO,1,20450917,8743
CAISO,1,20450918,6457
CAISO,1,20450919,5596
CAISO,1,20450920,4093
CAISO,1,20450921,2854
CAISO,1,20450922,2708
CAISO,1,20450923,2898
CAISO,1,20450924,2955
CAISO,1,20451001,3239
CAISO,1,20451002,2895
CAISO,1,20451003,2703
CAISO,1,20451004,2994
CAISO,1,20451005,4510
CAISO,1,20451006,5633
CAISO,1,20451007,5947
CAISO,1,20451008,8801
CAISO,1,20451009,10834
CAISO,1,20451010,7583
CAISO,1,20451011,5431
CAISO,1,20451012,5401
CAISO,1,20451013,5888
CAISO,1,20451014,7761
CAISO,1,20451015,10499
CAISO,1,20451016,11057
CAISO,1,20451017,8743
CAISO,1,20451018,6457
CAISO,1,20451019,5596
CAISO,1,20451020,4093
CAISO,1,20451021,2854
CAISO,1,20451022,2708
CAISO,1,20451023,2898
CAISO,1,20451024,2955
CAISO,1,20451101,2885
CAISO,1,20451102,3051
CAISO,1,20451103,3341
CAISO,1,20451104,3392
CAISO,1,20451105,5644
CAISO,1,20451106,6865
CAISO,1,20451107,7909
CAISO,1,20451108,7880
CAISO,1,20451109,6143
CAISO,1,20451110,4238
CAISO,1,20451111,4904
CAISO,1,20451112,4815
CAISO,1,20451113,5687
CAISO,1,20451114,6971
CAISO,1,20451115,8103
CAISO,1,20451116,5272
CAISO,1,20451117,4097
CAISO,1,20451118,6021
CAISO,1,20451119,6519
CAISO,1,20451120,4468
CAISO,1,20451121,2851
CAISO,1,20451122,2651
CAISO,1,20451123,2874
CAISO,1,20451124,2895
CAISO,1,20451201,2885
CAISO,1,20451202,3051
CAISO,1,20451203,3341
CAISO,1,20451204,3392
CAISO,1,20451205,5644
CAISO,1,20451206,6865
CAISO,1,20451207,7909
CAISO,1,20451208,7880
CAISO,1,20451209,6143
CAISO,1,20451210,4238
CAISO,1,20451211,4904
CAISO,1,20451212,4815
CAISO,1,20451213,5687
CAISO,1,20451214,6971
CAISO,1,20451215,8103
CAISO,1,20451216,5272
CAISO,1,20451217,4097
CAISO,1,20451218,6021
CAISO,1,20451219,6519
CAISO,1,20451220,4468
CAISO,1,20451221,2851
CAISO,1,20451222,2651
CAISO,1,20451223,2874
CAISO,1,20451224,2895
CAISO,1,20451301,2885
CAISO,1,20451302,3051
CAISO,1,20451303,3341
CAISO,1,20451304,3392
CAISO,1,20451305,5644
CAISO,1,20451306,6865
CAISO,1,20451307,7909
CAISO,1,20451308,7880
CAISO,1,20451309,6143
CAISO,1,20451310,4238
CAISO,1,20451311,4904
CAISO,1,20451312,4815
CAISO,1,20451313,5687
CAISO,1,20451314,6971
CAISO,1,20451315,8103
CAISO,1,20451316,5272
CAISO,1,20451317,4097
CAISO,1,20451318,6021
CAISO,1,20451319,6519
CAISO,1,20451320,4468
CAISO,1,20451321,2851
CAISO,1,20451322,2651
CAISO,1,20451323,2874
CAISO,1,20451324,2895
CAISO,1,20451401,2885
CAISO,1,20451402,3051
CAISO,1,20451403,3341
CAISO,1,20451404,3392
CAISO,1,20451405,5644
CAISO,1,20451406,6865
CAISO,1,20451407,7909
CAISO,1,20451408,7880
CAISO,1,20451409,6143
CAISO,1,20451410,4238
CAISO,1,20451411,4904
CAISO,1,20451412,4815
CAISO,1,20451413,5687
CAISO,1,20451414,6971
CAISO,1,20451415,8103
CAISO,1,20451416,5272
CAISO,1,20451417,4097
CAISO,1,20451418,6021
CAISO,1,20451419,6519
CAISO,1,20451420,4468
CAISO,1,20451421,2851
CAISO,1,20451422,2651
CAISO,1,20451423,2874
CAISO,1,20451424,2895
CAISO,1,20451501,2754
CAISO,1,20451502,2904
CAISO,1,20451503,2550
CAISO,1,20451504,2440
CAISO,1,20451505,2980
CAISO,1,20451506,5442
CAISO,1,20451507,6161
CAISO,1,20451508,7407
CAISO,1,20451509,9149
CAISO,1,20451510,7896
CAISO,1,20451511,4704
CAISO,1,20451512,3263
CAISO,1,20451513,5676
CAISO,1,20451514,7281
CAISO,1,20451515,10106
CAISO,1,20451516,11301
CAISO,1,20451517,7303
CAISO,1,20451518,6816
CAISO,1,20451519,3966
CAISO,1,20451520,2474
CAISO,1,20451521,2330
CAISO,1,20451522,2537
CAISO,1,20451523,2387
CAISO,1,20451524,2460
CAISO,1,20451601,2754
CAISO,1,20451602,2904
CAISO,1,20451603,2550
CAISO,1,20451604,2440
CAISO,1,20451605,2980
CAISO,1,20451606,5442
CAISO,1,20451607,6161
CAISO,1,20451608,7407
CAISO,1,20451609,9149
CAISO,1,20451610,7896
CAISO,1,20451611,4704
CAISO,1,20451612,3263
CAISO,1,20451613,5676
CAISO,1,20451614,7281
CAISO,1,20451615,10106
CAISO,1,20451616,11301
CAISO,1,20451617,7303
CAISO,1,20451618,6816
CAISO,1,20451619,3966
CAISO,1,20451620,2474
CAISO,1,20451621,2330
CAISO,1,20451622,2537
CAISO,1,20451623,2387
CAISO,1,20451624,2460
CAISO,1,20451701,2754
CAISO,1,20451702,2904
CAISO,1,20451703,2550
CAISO,1,20451704,2440
CAISO,1,20451705,2980
CAISO,1,20451706,5442
CAISO,1,20451707,6161
CAISO,1,20451708,7407
CAISO,1,20451709,9149
CAISO,1,20451710,7896
CAISO,1,20451711,4704
CAISO,1,20451712,3263
CAISO,1,20451713,5676
CAISO,1,20451714,7281
CAISO,1,20451715,10106
CAISO,1,20451716,11301
CAISO,1,20451717,7303
CAISO,1,20451718,6816
CAISO,1,20451719,3966
CAISO,1,20451720,2474
CAISO,1,20451721,2330
CAISO,1,20451722,2537
CAISO,1,20451723,2387
CAISO,1,20451724,2460
CAISO,1,20451801,2472
CAISO,1,20451802,2450
CAISO,1,20451803,2486
CAISO,1,20451804,2740
CAISO,1,20451805,2732
CAISO,1,20451806,2810
CAISO,1,20451807,4803
CAISO,1,20451808,6486
CAISO,1,20451809,8969
CAISO,1,20451810,9225
CAISO,1,20451811,6416
CAISO,1,20451812,4896
CAISO,1,20451813,5463
CAISO,1,20451814,8115
CAISO,1,20451815,9263
CAISO,1,20451816,8443
CAISO,1,20451817,5694
CAISO,1,20451818,5205
CAISO,1,20451819,3528
CAISO,1,20451820,2944
CAISO,1,20451821,2519
CAISO,1,20451822,2212
CAISO,1,20451823,2362
CAISO,1,20451824,2405
CAISO,1,20451901,3239
CAISO,1,20451902,2895
CAISO,1,20451903,2703
CAISO,1,20451904,2994
CAISO,1,20451905,4510
CAISO,1,20451906,5633
CAISO,1,20451907,5947
CAISO,1,20451908,8801
CAISO,1,20451909,10834
CAISO,1,20451910,7583
CAISO,1,20451911,5431
CAISO,1,20451912,5401
CAISO,1,20451913,5888
CAISO,1,20451914,7761
CAISO,1,20451915,10499
CAISO,1,20451916,11057
CAISO,1,20451917,8743
CAISO,1,20451918,6457
CAISO,1,20451919,5596
CAISO,1,20451920,4093
CAISO,1,20451921,2854
CAISO,1,20451922,2708
CAISO,1,20451923,2898
CAISO,1,20451924,2955
CAISO,1,20452001,3239
CAISO,1,20452002,2895
CAISO,1,20452003,2703
CAISO,1,20452004,2994
CAISO,1,20452005,4510
CAISO,1,20452006,5633
CAISO,1,20452007,5947
CAISO,1,20452008,8801
CAISO,1,20452009,10834
CAISO,1,20452010,7583
CAISO,1,20452011,5431
CAISO,1,20452012,5401
CAISO,1,20452013,5888
CAISO,1,20452014,7761
CAISO,1,20452015,10499
CAISO,1,20452016,11057
CAISO,1,20452017,8743
CAISO,1,20452018,6457
CAISO,1,20452019,5596
CAISO,1,20452020,4093
CAISO,1,20452021,2854
CAISO,1,20452022,2708
CAISO,1,20452023,2898
CAISO,1,20452024,2955
CAISO,1,20452101,3239
CAISO,1,20452102,2895
CAISO,1,20452103,2703
CAISO,1,20452104,2994
CAISO,1,20452105,4510
CAISO,1,20452106,5633
CAISO,1,20452107,5947
CAISO,1,20452108,8801
CAISO,1,20452109,10834
CAISO,1,20452110,7583
CAISO,1,20452111,5431
CAISO,1,20452112,5401
CAISO,1,20452113,5888
CAISO,1,20452114,7761
CAISO,1,20452115,10499
CAISO,1,20452116,11057
CAISO,1,20452117,8743
CAISO,1,20452118,6457
CAISO,1,20452119,5596
CAISO,1,20452120,4093
CAISO,1,20452121,2854
CAISO,1,20452122,2708
CAISO,1,20452123,2898
CAISO,1,20452124,2955
CAISO,1,20452201,2885
CAISO,1,20452202,3051
CAISO,1,20452203,3341
CAISO,1,20452204,3392
CAISO,1,20452205,5644
CAISO,1,20452206,6865
CAISO,1,20452207,7909
CAISO,1,20452208,7880
CAISO,1,20452209,6143
CAISO,1,20452210,4238
CAISO,1,20452211,4904
CAISO,1,20452212,4815
CAISO,1,20452213,5687
CAISO,1,20452214,6971
CAISO,1,20452215,8103
CAISO,1,20452216,5272
CAISO,1,20452217,4097
CAISO,1,20452218,6021
CAISO,1,20452219,6519
CAISO,1,20452220,4468
CAISO,1,20452221,2851
CAISO,1,20452222,2651
CAISO,1,20452223,2874
CAISO,1,20452224,2895
CAISO,1,20452301,2885
CAISO,1,20452302,3051
CAISO,1,20452303,3341
CAISO,1,20452304,3392
CAISO,1,20452305,5644
CAISO,1,20452306,6865
CAISO,1,20452307,7909
CAISO,1,20452308,7880
CAISO,1,20452309,6143
CAISO,1,20452310,4238
CAISO,1,20452311,4904
CAISO,1,20452312,4815
CAISO,1,20452313,5687
CAISO,1,20452314,6971
CAISO,1,20452315,8103
CAISO,1,20452316,5272
CAISO,1,20452317,4097
CAISO,1,20452318,6021
CAISO,1,20452319,6519
CAISO,1,20452320,4468
CAISO,1,20452321,2851
CAISO,1,20452322,2651
CAISO,1,20452323,2874
CAISO,1,20452324,2895
CAISO,1,20452401,2754
CAISO,1,20452402,2904
CAISO,1,20452403,2550
CAISO,1,20452404,2440
CAISO,1,20452405,2980
CAISO,1,20452406,5442
CAISO,1,20452407,6161
CAISO,1,20452408,7407
CAISO,1,20452409,9149
CAISO,1,20452410,7896
CAISO,1,20452411,4704
CAISO,1,20452412,3263
CAISO,1,20452413,5676
CAISO,1,20452414,7281
CAISO,1,20452415,10106
CAISO,1,20452416,11301
CAISO,1,20452417,7303
CAISO,1,20452418,6816
CAISO,1,20452419,3966
CAISO,1,20452420,2474
CAISO,1,20452421,2330
CAISO,1,20452422,2537
CAISO,1,20452423,2387
CAISO,1,20452424,2460
CAISO,1,20452501,2754
CAISO,1,20452502,2904
CAISO,1,20452503,2550
CAISO,1,20452504,2440
CAISO,1,20452505,2980
CAISO,1,20452506,5442
CAISO,1,20452507,6161
CAISO,1,20452508,7407
CAISO,1,20452509,9149
CAISO,1,20452510,7896
CAISO,1,20452511,4704
CAISO,1,20452512,3263
CAISO,1,20452513,5676
CAISO,1,20452514,7281
CAISO,1,20452515,10106
CAISO,1,20452516,11301
CAISO,1,20452517,7303
CAISO,1,20452518,6816
CAISO,1,20452519,3966
CAISO,1,20452520,2474
CAISO,1,20452521,2330
CAISO,1,20452522,2537
CAISO,1,20452523,2387
CAISO,1,20452524,2460
CAISO,1,20452601,2472
CAISO,1,20452602,2450
CAISO,1,20452603,2486
CAISO,1,20452604,2740
CAISO,1,20452605,2732
CAISO,1,20452606,2810
CAISO,1,20452607,4803
CAISO,1,20452608,6486
CAISO,1,20452609,8969
CAISO,1,20452610,9225
CAISO,1,20452611,6416
CAISO,1,20452612,4896
CAISO,1,20452613,5463
CAISO,1,20452614,8115
CAISO,1,20452615,9263
CAISO,1,20452616,8443
CAISO,1,20452617,5694
CAISO,1,20452618,5205
CAISO,1,20452619,3528
CAISO,1,20452620,2944
CAISO,1,20452621,2519
CAISO,1,20452622,2212
CAISO,1,20452623,2362
CAISO,1,20452624,2405
CAISO,1,20452701,2472
CAISO,1,20452702,2450
CAISO,1,20452703,2486
CAISO,1,20452704,2740
CAISO,1,20452705,2732
CAISO,1,20452706,2810
CAISO,1,20452707,4803
CAISO,1,20452708,6486
CAISO,1,20452709,8969
CAISO,1,20452710,9225
CAISO,1,20452711,6416
CAISO,1,20452712,4896
CAISO,1,20452713,5463
CAISO,1,20452714,8115
CAISO,1,20452715,9263
CAISO,1,20452716,8443
CAISO,1,20452717,5694
CAISO,1,20452718,5205
CAISO,1,20452719,3528
CAISO,1,20452720,2944
CAISO,1,20452721,2519
CAISO,1,20452722,2212
CAISO,1,20452723,2362
CAISO,1,20452724,2405
CAISO,1,20452801,2472
CAISO,1,20452802,2450
CAISO,1,20452803,2486
CAISO,1,20452804,2740
CAISO,1,20452805,2732
CAISO,1,20452806,2810
CAISO,1,20452807,4803
CAISO,1,20452808,6486
CAISO,1,20452809,8969
CAISO,1,20452810,9225
CAISO,1,20452811,6416
CAISO,1,20452812,4896
CAISO,1,20452813,5463
CAISO,1,20452814,8115
CAISO,1,20452815,9263
CAISO,1,20452816,8443
CAISO,1,20452817,5694
CAISO,1,20452818,5205
CAISO,1,20452819,3528
CAISO,1,20452820,2944
CAISO,1,20452821,2519
CAISO,1,20452822,2212
CAISO,1,20452823,2362
CAISO,1,20452824,2405
CAISO,1,20452901,3239
CAISO,1,20452902,2895
CAISO,1,20452903,2703
CAISO,1,20452904,2994
CAISO,1,20452905,4510
CAISO,1,20452906,5633
CAISO,1,20452907,5947
CAISO,1,20452908,8801
CAISO,1,20452909,10834
CAISO,1,20452910,7583
CAISO,1,20452911,5431
CAISO,1,20452912,5401
CAISO,1,20452913,5888
CAISO,1,20452914,7761
CAISO,1,20452915,10499
CAISO,1,20452916,11057
CAISO,1,20452917,8743
CAISO,1,20452918,6457
CAISO,1,20452919,5596
CAISO,1,20452920,4093
CAISO,1,20452921,2854
CAISO,1,20452922,2708
CAISO,1,20452923,2898
CAISO,1,20452924,2955
CAISO,1,20453001,3239
CAISO,1,20453002,2895
CAISO,1,20453003,2703
CAISO,1,20453004,2994
CAISO,1,20453005,4510
CAISO,1,20453006,5633
CAISO,1,20453007,5947
CAISO,1,20453008,8801
CAISO,1,20453009,10834
CAISO,1,20453010,7583
CAISO,1,20453011,5431
CAISO,1,20453012,5401
CAISO,1,20453013,5888
CAISO,1,20453014,7761
CAISO,1,20453015,10499
CAISO,1,20453016,11057
CAISO,1,20453017,8743
CAISO,1,20453018,6457
CAISO,1,20453019,5596
CAISO,1,20453020,4093
CAISO,1,20453021,2854
CAISO,1,20453022,2708
CAISO,1,20453023,2898
CAISO,1,20453024,2955
CAISO,1,20453101,3239
CAISO,1,20453102,2895
CAISO,1,20453103,2703
CAISO,1,20453104,2994
CAISO,1,20453105,4510
CAISO,1,20453106,5633
CAISO,1,20453107,5947
CAISO,1,20453108,8801
CAISO,1,20453109,10834
CAISO,1,20453110,7583
CAISO,1,20453111,5431
CAISO,1,20453112,5401
CAISO,1,20453113,5888
CAISO,1,20453114,7761
CAISO,1,20453115,10499
CAISO,1,20453116,11057
CAISO,1,20453117,8743
CAISO,1,20453118,6457
CAISO,1,20453119,5596
CAISO,1,20453120,4093
CAISO,1,20453121,2854
CAISO,1,20453122,2708
CAISO,1,20453123,2898
CAISO,1,20453124,2955
CAISO,1,20453201,3239
CAISO,1,20453202,2895
CAISO,1,20453203,2703
CAISO,1,20453204,2994
CAISO,1,20453205,4510
CAISO,1,20453206,5633
CAISO,1,20453207,5947
CAISO,1,20453208,8801
CAISO,1,20453209,10834
CAISO,1,20453210,7583
CAISO,1,20453211,5431
CAISO,1,20453212,5401
CAISO,1,20453213,5888
CAISO,1,20453214,7761
CAISO,1,20453215,10499
CAISO,1,20453216,11057
CAISO,1,20453217,8743
CAISO,1,20453218,6457
CAISO,1,20453219,5596
CAISO,1,20453220,4093
CAISO,1,20453221,2854
CAISO,1,20453222,2708
CAISO,1,20453223,2898
CAISO,1,20453224,2955
CAISO,1,20453301,3239
CAISO,1,20453302,2895
CAISO,1,20453303,2703
CAISO,1,20453304,2994
CAISO,1,20453305,4510
