lf_reserves_down_ba,stage_id,timepoint,lf_reserves_down_mw
CAISO,1,20303717,3871
CAISO,1,20303718,218
CAISO,1,20303719,829
CAISO,1,20303720,859
CAISO,1,20303721,853
CAISO,1,20303722,788
CAISO,1,20303723,787
CAISO,1,20303724,682
CAISO,1,20450101,953
CAISO,1,20450102,720
CAISO,1,20450103,748
CAISO,1,20450104,651
CAISO,1,20450105,697
CAISO,1,20450106,503
CAISO,1,20450107,385
CAISO,1,20450108,7767
CAISO,1,20450109,11481
CAISO,1,20450110,13439
CAISO,1,20450111,11355
CAISO,1,20450112,8740
CAISO,1,20450113,8851
CAISO,1,20450114,9673
CAISO,1,20450115,10078
CAISO,1,20450116,9804
CAISO,1,20450117,6570
CAISO,1,20450118,150
CAISO,1,20450119,846
CAISO,1,20450120,1100
CAISO,1,20450121,1177
CAISO,1,20450122,1183
CAISO,1,20450123,1269
CAISO,1,20450124,1215
CAISO,1,20450201,953
CAISO,1,20450202,720
CAISO,1,20450203,748
CAISO,1,20450204,651
CAISO,1,20450205,697
CAISO,1,20450206,503
CAISO,1,20450207,385
CAISO,1,20450208,7767
CAISO,1,20450209,11481
CAISO,1,20450210,13439
CAISO,1,20450211,11355
CAISO,1,20450212,8740
CAISO,1,20450213,8851
CAISO,1,20450214,9673
CAISO,1,20450215,10078
CAISO,1,20450216,9804
CAISO,1,20450217,6570
CAISO,1,20450218,150
CAISO,1,20450219,846
CAISO,1,20450220,1100
CAISO,1,20450221,1177
CAISO,1,20450222,1183
CAISO,1,20450223,1269
CAISO,1,20450224,1215
CAISO,1,20450301,953
CAISO,1,20450302,720
CAISO,1,20450303,748
CAISO,1,20450304,651
CAISO,1,20450305,697
CAISO,1,20450306,503
CAISO,1,20450307,385
CAISO,1,20450308,7767
CAISO,1,20450309,11481
CAISO,1,20450310,13439
CAISO,1,20450311,11355
CAISO,1,20450312,8740
CAISO,1,20450313,8851
CAISO,1,20450314,9673
CAISO,1,20450315,10078
CAISO,1,20450316,9804
CAISO,1,20450317,6570
CAISO,1,20450318,150
CAISO,1,20450319,846
CAISO,1,20450320,1100
CAISO,1,20450321,1177
CAISO,1,20450322,1183
CAISO,1,20450323,1269
CAISO,1,20450324,1215
CAISO,1,20450401,897
CAISO,1,20450402,866
CAISO,1,20450403,997
CAISO,1,20450404,678
CAISO,1,20450405,512
CAISO,1,20450406,2545
CAISO,1,20450407,9638
CAISO,1,20450408,11638
CAISO,1,20450409,12859
CAISO,1,20450410,11571
CAISO,1,20450411,11018
CAISO,1,20450412,10203
CAISO,1,20450413,9098
CAISO,1,20450414,9752
CAISO,1,20450415,10123
CAISO,1,20450416,9591
CAISO,1,20450417,9062
CAISO,1,20450418,5256
CAISO,1,20450419,150
CAISO,1,20450420,1040
CAISO,1,20450421,1228
CAISO,1,20450422,1222
CAISO,1,20450423,1082
CAISO,1,20450424,1152
CAISO,1,20450501,897
CAISO,1,20450502,866
CAISO,1,20450503,997
CAISO,1,20450504,678
CAISO,1,20450505,512
CAISO,1,20450506,2545
CAISO,1,20450507,9638
CAISO,1,20450508,11638
CAISO,1,20450509,12859
CAISO,1,20450510,11571
CAISO,1,20450511,11018
CAISO,1,20450512,10203
CAISO,1,20450513,9098
CAISO,1,20450514,9752
CAISO,1,20450515,10123
CAISO,1,20450516,9591
CAISO,1,20450517,9062
CAISO,1,20450518,5256
CAISO,1,20450519,150
CAISO,1,20450520,1040
CAISO,1,20450521,1228
CAISO,1,20450522,1222
CAISO,1,20450523,1082
CAISO,1,20450524,1152
CAISO,1,20450601,897
CAISO,1,20450602,866
CAISO,1,20450603,997
CAISO,1,20450604,678
CAISO,1,20450605,512
CAISO,1,20450606,2545
CAISO,1,20450607,9638
CAISO,1,20450608,11638
CAISO,1,20450609,12859
CAISO,1,20450610,11571
CAISO,1,20450611,11018
CAISO,1,20450612,10203
CAISO,1,20450613,9098
CAISO,1,20450614,9752
CAISO,1,20450615,10123
CAISO,1,20450616,9591
CAISO,1,20450617,9062
CAISO,1,20450618,5256
CAISO,1,20450619,150
CAISO,1,20450620,1040
CAISO,1,20450621,1228
CAISO,1,20450622,1222
CAISO,1,20450623,1082
CAISO,1,20450624,1152
CAISO,1,20450701,897
CAISO,1,20450702,866
CAISO,1,20450703,997
CAISO,1,20450704,678
CAISO,1,20450705,512
CAISO,1,20450706,2545
CAISO,1,20450707,9638
CAISO,1,20450708,11638
CAISO,1,20450709,12859
CAISO,1,20450710,11571
CAISO,1,20450711,11018
CAISO,1,20450712,10203
CAISO,1,20450713,9098
CAISO,1,20450714,9752
CAISO,1,20450715,10123
CAISO,1,20450716,9591
CAISO,1,20450717,9062
CAISO,1,20450718,5256
CAISO,1,20450719,150
CAISO,1,20450720,1040
CAISO,1,20450721,1228
CAISO,1,20450722,1222
CAISO,1,20450723,1082
CAISO,1,20450724,1152
CAISO,1,20450801,897
CAISO,1,20450802,866
CAISO,1,20450803,997
CAISO,1,20450804,678
CAISO,1,20450805,512
CAISO,1,20450806,2545
CAISO,1,20450807,9638
CAISO,1,20450808,11638
CAISO,1,20450809,12859
CAISO,1,20450810,11571
CAISO,1,20450811,11018
CAISO,1,20450812,10203
CAISO,1,20450813,9098
CAISO,1,20450814,9752
CAISO,1,20450815,10123
CAISO,1,20450816,9591
CAISO,1,20450817,9062
CAISO,1,20450818,5256
CAISO,1,20450819,150
CAISO,1,20450820,1040
CAISO,1,20450821,1228
CAISO,1,20450822,1222
CAISO,1,20450823,1082
CAISO,1,20450824,1152
CAISO,1,20450901,897
CAISO,1,20450902,866
CAISO,1,20450903,997
CAISO,1,20450904,678
CAISO,1,20450905,512
CAISO,1,20450906,2545
CAISO,1,20450907,9638
CAISO,1,20450908,11638
CAISO,1,20450909,12859
CAISO,1,20450910,11571
CAISO,1,20450911,11018
CAISO,1,20450912,10203
CAISO,1,20450913,9098
CAISO,1,20450914,9752
CAISO,1,20450915,10123
CAISO,1,20450916,9591
CAISO,1,20450917,9062
CAISO,1,20450918,5256
CAISO,1,20450919,150
CAISO,1,20450920,1040
CAISO,1,20450921,1228
CAISO,1,20450922,1222
CAISO,1,20450923,1082
CAISO,1,20450924,1152
CAISO,1,20451001,897
CAISO,1,20451002,866
CAISO,1,20451003,997
CAISO,1,20451004,678
CAISO,1,20451005,512
CAISO,1,20451006,2545
CAISO,1,20451007,9638
CAISO,1,20451008,11638
CAISO,1,20451009,12859
CAISO,1,20451010,11571
CAISO,1,20451011,11018
CAISO,1,20451012,10203
CAISO,1,20451013,9098
CAISO,1,20451014,9752
CAISO,1,20451015,10123
CAISO,1,20451016,9591
CAISO,1,20451017,9062
CAISO,1,20451018,5256
CAISO,1,20451019,150
CAISO,1,20451020,1040
CAISO,1,20451021,1228
CAISO,1,20451022,1222
CAISO,1,20451023,1082
CAISO,1,20451024,1152
CAISO,1,20451101,125
CAISO,1,20451102,150
CAISO,1,20451103,150
CAISO,1,20451104,150
CAISO,1,20451105,150
CAISO,1,20451106,150
CAISO,1,20451107,5798
CAISO,1,20451108,8801
CAISO,1,20451109,8689
CAISO,1,20451110,8318
CAISO,1,20451111,8748
CAISO,1,20451112,8304
CAISO,1,20451113,7015
CAISO,1,20451114,7042
CAISO,1,20451115,7371
CAISO,1,20451116,8124
CAISO,1,20451117,8439
CAISO,1,20451118,6184
CAISO,1,20451119,150
CAISO,1,20451120,150
CAISO,1,20451121,438
CAISO,1,20451122,379
CAISO,1,20451123,328
CAISO,1,20451124,279
CAISO,1,20451201,125
CAISO,1,20451202,150
CAISO,1,20451203,150
CAISO,1,20451204,150
CAISO,1,20451205,150
CAISO,1,20451206,150
CAISO,1,20451207,5798
CAISO,1,20451208,8801
CAISO,1,20451209,8689
CAISO,1,20451210,8318
CAISO,1,20451211,8748
CAISO,1,20451212,8304
CAISO,1,20451213,7015
CAISO,1,20451214,7042
CAISO,1,20451215,7371
CAISO,1,20451216,8124
CAISO,1,20451217,8439
CAISO,1,20451218,6184
CAISO,1,20451219,150
CAISO,1,20451220,150
CAISO,1,20451221,438
CAISO,1,20451222,379
CAISO,1,20451223,328
CAISO,1,20451224,279
CAISO,1,20451301,125
CAISO,1,20451302,150
CAISO,1,20451303,150
CAISO,1,20451304,150
CAISO,1,20451305,150
CAISO,1,20451306,150
CAISO,1,20451307,5798
CAISO,1,20451308,8801
CAISO,1,20451309,8689
CAISO,1,20451310,8318
CAISO,1,20451311,8748
CAISO,1,20451312,8304
CAISO,1,20451313,7015
CAISO,1,20451314,7042
CAISO,1,20451315,7371
CAISO,1,20451316,8124
CAISO,1,20451317,8439
CAISO,1,20451318,6184
CAISO,1,20451319,150
CAISO,1,20451320,150
CAISO,1,20451321,438
CAISO,1,20451322,379
CAISO,1,20451323,328
CAISO,1,20451324,279
CAISO,1,20451401,125
CAISO,1,20451402,150
CAISO,1,20451403,150
CAISO,1,20451404,150
CAISO,1,20451405,150
CAISO,1,20451406,150
CAISO,1,20451407,5798
CAISO,1,20451408,8801
CAISO,1,20451409,8689
CAISO,1,20451410,8318
CAISO,1,20451411,8748
CAISO,1,20451412,8304
CAISO,1,20451413,7015
CAISO,1,20451414,7042
CAISO,1,20451415,7371
CAISO,1,20451416,8124
CAISO,1,20451417,8439
CAISO,1,20451418,6184
CAISO,1,20451419,150
CAISO,1,20451420,150
CAISO,1,20451421,438
CAISO,1,20451422,379
CAISO,1,20451423,328
CAISO,1,20451424,279
CAISO,1,20451501,516
CAISO,1,20451502,496
CAISO,1,20451503,444
CAISO,1,20451504,487
CAISO,1,20451505,701
CAISO,1,20451506,539
CAISO,1,20451507,11058
CAISO,1,20451508,15983
CAISO,1,20451509,12185
CAISO,1,20451510,9166
CAISO,1,20451511,7958
CAISO,1,20451512,6834
CAISO,1,20451513,7236
CAISO,1,20451514,7921
CAISO,1,20451515,9036
CAISO,1,20451516,8759
CAISO,1,20451517,6955
CAISO,1,20451518,244
CAISO,1,20451519,1008
CAISO,1,20451520,1050
CAISO,1,20451521,1015
CAISO,1,20451522,941
CAISO,1,20451523,947
CAISO,1,20451524,823
CAISO,1,20451601,516
CAISO,1,20451602,496
CAISO,1,20451603,444
CAISO,1,20451604,487
CAISO,1,20451605,701
CAISO,1,20451606,539
CAISO,1,20451607,11058
CAISO,1,20451608,15983
CAISO,1,20451609,12185
CAISO,1,20451610,9166
CAISO,1,20451611,7958
CAISO,1,20451612,6834
CAISO,1,20451613,7236
CAISO,1,20451614,7921
CAISO,1,20451615,9036
CAISO,1,20451616,8759
CAISO,1,20451617,6955
CAISO,1,20451618,244
CAISO,1,20451619,1008
CAISO,1,20451620,1050
CAISO,1,20451621,1015
CAISO,1,20451622,941
CAISO,1,20451623,947
CAISO,1,20451624,823
CAISO,1,20451701,516
CAISO,1,20451702,496
CAISO,1,20451703,444
CAISO,1,20451704,487
CAISO,1,20451705,701
CAISO,1,20451706,539
CAISO,1,20451707,11058
CAISO,1,20451708,15983
CAISO,1,20451709,12185
CAISO,1,20451710,9166
CAISO,1,20451711,7958
CAISO,1,20451712,6834
CAISO,1,20451713,7236
CAISO,1,20451714,7921
CAISO,1,20451715,9036
CAISO,1,20451716,8759
CAISO,1,20451717,6955
CAISO,1,20451718,244
CAISO,1,20451719,1008
CAISO,1,20451720,1050
CAISO,1,20451721,1015
CAISO,1,20451722,941
CAISO,1,20451723,947
CAISO,1,20451724,823
CAISO,1,20451801,953
CAISO,1,20451802,720
CAISO,1,20451803,748
CAISO,1,20451804,651
CAISO,1,20451805,697
CAISO,1,20451806,503
CAISO,1,20451807,385
CAISO,1,20451808,7767
CAISO,1,20451809,11481
CAISO,1,20451810,13439
CAISO,1,20451811,11355
CAISO,1,20451812,8740
CAISO,1,20451813,8851
CAISO,1,20451814,9673
CAISO,1,20451815,10078
CAISO,1,20451816,9804
CAISO,1,20451817,6570
CAISO,1,20451818,150
CAISO,1,20451819,846
CAISO,1,20451820,1100
CAISO,1,20451821,1177
CAISO,1,20451822,1183
CAISO,1,20451823,1269
CAISO,1,20451824,1215
CAISO,1,20451901,897
CAISO,1,20451902,866
CAISO,1,20451903,997
CAISO,1,20451904,678
CAISO,1,20451905,512
CAISO,1,20451906,2545
CAISO,1,20451907,9638
CAISO,1,20451908,11638
CAISO,1,20451909,12859
CAISO,1,20451910,11571
CAISO,1,20451911,11018
CAISO,1,20451912,10203
CAISO,1,20451913,9098
CAISO,1,20451914,9752
CAISO,1,20451915,10123
CAISO,1,20451916,9591
CAISO,1,20451917,9062
CAISO,1,20451918,5256
CAISO,1,20451919,150
CAISO,1,20451920,1040
CAISO,1,20451921,1228
CAISO,1,20451922,1222
CAISO,1,20451923,1082
CAISO,1,20451924,1152
CAISO,1,20452001,897
CAISO,1,20452002,866
CAISO,1,20452003,997
CAISO,1,20452004,678
CAISO,1,20452005,512
CAISO,1,20452006,2545
CAISO,1,20452007,9638
CAISO,1,20452008,11638
CAISO,1,20452009,12859
CAISO,1,20452010,11571
CAISO,1,20452011,11018
CAISO,1,20452012,10203
CAISO,1,20452013,9098
CAISO,1,20452014,9752
CAISO,1,20452015,10123
CAISO,1,20452016,9591
CAISO,1,20452017,9062
CAISO,1,20452018,5256
CAISO,1,20452019,150
CAISO,1,20452020,1040
CAISO,1,20452021,1228
CAISO,1,20452022,1222
CAISO,1,20452023,1082
CAISO,1,20452024,1152
CAISO,1,20452101,897
CAISO,1,20452102,866
CAISO,1,20452103,997
CAISO,1,20452104,678
CAISO,1,20452105,512
CAISO,1,20452106,2545
CAISO,1,20452107,9638
CAISO,1,20452108,11638
CAISO,1,20452109,12859
CAISO,1,20452110,11571
CAISO,1,20452111,11018
CAISO,1,20452112,10203
CAISO,1,20452113,9098
CAISO,1,20452114,9752
CAISO,1,20452115,10123
CAISO,1,20452116,9591
CAISO,1,20452117,9062
CAISO,1,20452118,5256
CAISO,1,20452119,150
CAISO,1,20452120,1040
CAISO,1,20452121,1228
CAISO,1,20452122,1222
CAISO,1,20452123,1082
CAISO,1,20452124,1152
CAISO,1,20452201,125
CAISO,1,20452202,150
CAISO,1,20452203,150
CAISO,1,20452204,150
CAISO,1,20452205,150
CAISO,1,20452206,150
CAISO,1,20452207,5798
CAISO,1,20452208,8801
CAISO,1,20452209,8689
CAISO,1,20452210,8318
CAISO,1,20452211,8748
CAISO,1,20452212,8304
CAISO,1,20452213,7015
CAISO,1,20452214,7042
CAISO,1,20452215,7371
CAISO,1,20452216,8124
CAISO,1,20452217,8439
CAISO,1,20452218,6184
CAISO,1,20452219,150
CAISO,1,20452220,150
CAISO,1,20452221,438
CAISO,1,20452222,379
CAISO,1,20452223,328
CAISO,1,20452224,279
CAISO,1,20452301,125
CAISO,1,20452302,150
CAISO,1,20452303,150
CAISO,1,20452304,150
CAISO,1,20452305,150
CAISO,1,20452306,150
CAISO,1,20452307,5798
CAISO,1,20452308,8801
CAISO,1,20452309,8689
CAISO,1,20452310,8318
CAISO,1,20452311,8748
CAISO,1,20452312,8304
CAISO,1,20452313,7015
CAISO,1,20452314,7042
CAISO,1,20452315,7371
CAISO,1,20452316,8124
CAISO,1,20452317,8439
CAISO,1,20452318,6184
CAISO,1,20452319,150
CAISO,1,20452320,150
CAISO,1,20452321,438
CAISO,1,20452322,379
CAISO,1,20452323,328
CAISO,1,20452324,279
CAISO,1,20452401,516
CAISO,1,20452402,496
CAISO,1,20452403,444
CAISO,1,20452404,487
CAISO,1,20452405,701
CAISO,1,20452406,539
CAISO,1,20452407,11058
CAISO,1,20452408,15983
CAISO,1,20452409,12185
CAISO,1,20452410,9166
CAISO,1,20452411,7958
CAISO,1,20452412,6834
CAISO,1,20452413,7236
CAISO,1,20452414,7921
CAISO,1,20452415,9036
CAISO,1,20452416,8759
CAISO,1,20452417,6955
CAISO,1,20452418,244
CAISO,1,20452419,1008
CAISO,1,20452420,1050
CAISO,1,20452421,1015
CAISO,1,20452422,941
CAISO,1,20452423,947
CAISO,1,20452424,823
CAISO,1,20452501,516
CAISO,1,20452502,496
CAISO,1,20452503,444
CAISO,1,20452504,487
CAISO,1,20452505,701
CAISO,1,20452506,539
CAISO,1,20452507,11058
CAISO,1,20452508,15983
CAISO,1,20452509,12185
CAISO,1,20452510,9166
CAISO,1,20452511,7958
CAISO,1,20452512,6834
CAISO,1,20452513,7236
CAISO,1,20452514,7921
CAISO,1,20452515,9036
CAISO,1,20452516,8759
CAISO,1,20452517,6955
CAISO,1,20452518,244
CAISO,1,20452519,1008
CAISO,1,20452520,1050
CAISO,1,20452521,1015
CAISO,1,20452522,941
CAISO,1,20452523,947
CAISO,1,20452524,823
CAISO,1,20452601,953
CAISO,1,20452602,720
CAISO,1,20452603,748
CAISO,1,20452604,651
CAISO,1,20452605,697
CAISO,1,20452606,503
CAISO,1,20452607,385
CAISO,1,20452608,7767
CAISO,1,20452609,11481
CAISO,1,20452610,13439
CAISO,1,20452611,11355
CAISO,1,20452612,8740
CAISO,1,20452613,8851
CAISO,1,20452614,9673
CAISO,1,20452615,10078
CAISO,1,20452616,9804
CAISO,1,20452617,6570
CAISO,1,20452618,150
CAISO,1,20452619,846
CAISO,1,20452620,1100
CAISO,1,20452621,1177
CAISO,1,20452622,1183
CAISO,1,20452623,1269
CAISO,1,20452624,1215
CAISO,1,20452701,953
CAISO,1,20452702,720
CAISO,1,20452703,748
CAISO,1,20452704,651
CAISO,1,20452705,697
CAISO,1,20452706,503
CAISO,1,20452707,385
CAISO,1,20452708,7767
CAISO,1,20452709,11481
CAISO,1,20452710,13439
CAISO,1,20452711,11355
CAISO,1,20452712,8740
CAISO,1,20452713,8851
CAISO,1,20452714,9673
CAISO,1,20452715,10078
CAISO,1,20452716,9804
CAISO,1,20452717,6570
CAISO,1,20452718,150
CAISO,1,20452719,846
CAISO,1,20452720,1100
CAISO,1,20452721,1177
CAISO,1,20452722,1183
CAISO,1,20452723,1269
CAISO,1,20452724,1215
CAISO,1,20452801,953
CAISO,1,20452802,720
CAISO,1,20452803,748
CAISO,1,20452804,651
CAISO,1,20452805,697
CAISO,1,20452806,503
CAISO,1,20452807,385
CAISO,1,20452808,7767
CAISO,1,20452809,11481
CAISO,1,20452810,13439
CAISO,1,20452811,11355
CAISO,1,20452812,8740
CAISO,1,20452813,8851
CAISO,1,20452814,9673
CAISO,1,20452815,10078
CAISO,1,20452816,9804
CAISO,1,20452817,6570
CAISO,1,20452818,150
CAISO,1,20452819,846
CAISO,1,20452820,1100
CAISO,1,20452821,1177
CAISO,1,20452822,1183
CAISO,1,20452823,1269
CAISO,1,20452824,1215
CAISO,1,20452901,897
CAISO,1,20452902,866
CAISO,1,20452903,997
CAISO,1,20452904,678
CAISO,1,20452905,512
CAISO,1,20452906,2545
CAISO,1,20452907,9638
CAISO,1,20452908,11638
CAISO,1,20452909,12859
CAISO,1,20452910,11571
CAISO,1,20452911,11018
CAISO,1,20452912,10203
CAISO,1,20452913,9098
CAISO,1,20452914,9752
CAISO,1,20452915,10123
CAISO,1,20452916,9591
CAISO,1,20452917,9062
CAISO,1,20452918,5256
CAISO,1,20452919,150
CAISO,1,20452920,1040
CAISO,1,20452921,1228
CAISO,1,20452922,1222
CAISO,1,20452923,1082
CAISO,1,20452924,1152
CAISO,1,20453001,897
CAISO,1,20453002,866
CAISO,1,20453003,997
CAISO,1,20453004,678
CAISO,1,20453005,512
CAISO,1,20453006,2545
CAISO,1,20453007,9638
CAISO,1,20453008,11638
CAISO,1,20453009,12859
CAISO,1,20453010,11571
CAISO,1,20453011,11018
CAISO,1,20453012,10203
CAISO,1,20453013,9098
CAISO,1,20453014,9752
CAISO,1,20453015,10123
CAISO,1,20453016,9591
CAISO,1,20453017,9062
CAISO,1,20453018,5256
CAISO,1,20453019,150
CAISO,1,20453020,1040
CAISO,1,20453021,1228
CAISO,1,20453022,1222
CAISO,1,20453023,1082
CAISO,1,20453024,1152
CAISO,1,20453101,897
CAISO,1,20453102,866
CAISO,1,20453103,997
CAISO,1,20453104,678
CAISO,1,20453105,512
CAISO,1,20453106,2545
CAISO,1,20453107,9638
CAISO,1,20453108,11638
CAISO,1,20453109,12859
CAISO,1,20453110,11571
CAISO,1,20453111,11018
CAISO,1,20453112,10203
CAISO,1,20453113,9098
CAISO,1,20453114,9752
CAISO,1,20453115,10123
CAISO,1,20453116,9591
CAISO,1,20453117,9062
CAISO,1,20453118,5256
CAISO,1,20453119,150
CAISO,1,20453120,1040
CAISO,1,20453121,1228
CAISO,1,20453122,1222
CAISO,1,20453123,1082
CAISO,1,20453124,1152
CAISO,1,20453201,897
CAISO,1,20453202,866
CAISO,1,20453203,997
CAISO,1,20453204,678
CAISO,1,20453205,512
CAISO,1,20453206,2545
CAISO,1,20453207,9638
CAISO,1,20453208,11638
CAISO,1,20453209,12859
CAISO,1,20453210,11571
CAISO,1,20453211,11018
CAISO,1,20453212,10203
CAISO,1,20453213,9098
CAISO,1,20453214,9752
CAISO,1,20453215,10123
CAISO,1,20453216,9591
CAISO,1,20453217,9062
CAISO,1,20453218,5256
CAISO,1,20453219,150
CAISO,1,20453220,1040
CAISO,1,20453221,1228
CAISO,1,20453222,1222
CAISO,1,20453223,1082
CAISO,1,20453224,1152
CAISO,1,20453301,897
CAISO,1,20453302,866
CAISO,1,20453303,997
CAISO,1,20453304,678
CAISO,1,20453305,512
CAISO,1,20453306,2545
CAISO,1,20453307,9638
CAISO,1,20453308,11638
CAISO,1,20453309,12859
CAISO,1,20453310,11571
CAISO,1,20453311,11018
CAISO,1,20453312,10203
CAISO,1,20453313,9098
CAISO,1,20453314,9752
CAISO,1,20453315,10123
CAISO,1,20453316,9591
CAISO,1,20453317,9062
CAISO,1,20453318,5256
CAISO,1,20453319,150
CAISO,1,20453320,1040
CAISO,1,20453321,1228
CAISO,1,20453322,1222
CAISO,1,20453323,1082
CAISO,1,20453324,1152
CAISO,1,20453401,897
CAISO,1,20453402,866
CAISO,1,20453403,997
CAISO,1,20453404,678
CAISO,1,20453405,512
CAISO,1,20453406,2545
CAISO,1,20453407,9638
CAISO,1,20453408,11638
CAISO,1,20453409,12859
CAISO,1,20453410,11571
CAISO,1,20453411,11018
CAISO,1,20453412,10203
CAISO,1,20453413,9098
CAISO,1,20453414,9752
CAISO,1,20453415,10123
CAISO,1,20453416,9591
CAISO,1,20453417,9062
CAISO,1,20453418,5256
CAISO,1,20453419,150
CAISO,1,20453420,1040
CAISO,1,20453421,1228
CAISO,1,20453422,1222
CAISO,1,20453423,1082
CAISO,1,20453424,1152
CAISO,1,20453501,125
CAISO,1,20453502,150
CAISO,1,20453503,150
CAISO,1,20453504,150
CAISO,1,20453505,150
CAISO,1,20453506,150
CAISO,1,20453507,5798
CAISO,1,20453508,8801
CAISO,1,20453509,8689
CAISO,1,20453510,8318
CAISO,1,20453511,8748
CAISO,1,20453512,8304
CAISO,1,20453513,7015
CAISO,1,20453514,7042
CAISO,1,20453515,7371
CAISO,1,20453516,8124
CAISO,1,20453517,8439
CAISO,1,20453518,6184
CAISO,1,20453519,150
CAISO,1,20453520,150
CAISO,1,20453521,438
CAISO,1,20453522,379
CAISO,1,20453523,328
CAISO,1,20453524,279
CAISO,1,20453601,125
CAISO,1,20453602,150
CAISO,1,20453603,150
CAISO,1,20453604,150
CAISO,1,20453605,150
CAISO,1,20453606,150
CAISO,1,20453607,5798
CAISO,1,20453608,8801
CAISO,1,20453609,8689
CAISO,1,20453610,8318
CAISO,1,20453611,8748
CAISO,1,20453612,8304
CAISO,1,20453613,7015
CAISO,1,20453614,7042
CAISO,1,20453615,7371
CAISO,1,20453616,8124
CAISO,1,20453617,8439
CAISO,1,20453618,6184
CAISO,1,20453619,150
CAISO,1,20453620,150
CAISO,1,20453621,438
CAISO,1,20453622,379
CAISO,1,20453623,328
CAISO,1,20453624,279
CAISO,1,20453701,516
CAISO,1,20453702,496
CAISO,1,20453703,444
CAISO,1,20453704,487
CAISO,1,20453705,701
CAISO,1,20453706,539
CAISO,1,20453707,11058
CAISO,1,20453708,15983
CAISO,1,20453709,12185
CAISO,1,20453710,9166
CAISO,1,20453711,7958
CAISO,1,20453712,6834
CAISO,1,20453713,7236
CAISO,1,20453714,7921
CAISO,1,20453715,9036
CAISO,1,20453716,8759
CAISO,1,20453717,6955
CAISO,1,20453718,244
CAISO,1,20453719,1008
CAISO,1,20453720,1050
CAISO,1,20453721,1015
CAISO,1,20453722,941
CAISO,1,20453723,947
CAISO,1,20453724,823
