regulation_down_ba,stage_id,timepoint,regulation_down_mw
CAISO,1,20450819,921
CAISO,1,20450820,265
CAISO,1,20450821,170
CAISO,1,20450822,319
CAISO,1,20450823,313
CAISO,1,20450824,278
CAISO,1,20450901,345
CAISO,1,20450902,342
CAISO,1,20450903,341
CAISO,1,20450904,340
CAISO,1,20450905,398
CAISO,1,20450906,2095
CAISO,1,20450907,3027
CAISO,1,20450908,2755
CAISO,1,20450909,2503
CAISO,1,20450910,2278
CAISO,1,20450911,2146
CAISO,1,20450912,2588
CAISO,1,20450913,2369
CAISO,1,20450914,2091
CAISO,1,20450915,2733
CAISO,1,20450916,2473
CAISO,1,20450917,1192
CAISO,1,20450918,288
CAISO,1,20450919,961
CAISO,1,20450920,424
CAISO,1,20450921,357
CAISO,1,20450922,355
CAISO,1,20450923,350
CAISO,1,20450924,345
CAISO,1,20451001,291
CAISO,1,20451002,288
CAISO,1,20451003,280
CAISO,1,20451004,280
CAISO,1,20451005,368
CAISO,1,20451006,2818
CAISO,1,20451007,3022
CAISO,1,20451008,2735
CAISO,1,20451009,2514
CAISO,1,20451010,2265
CAISO,1,20451011,2135
CAISO,1,20451012,2579
CAISO,1,20451013,2359
CAISO,1,20451014,2079
CAISO,1,20451015,2725
CAISO,1,20451016,2470
CAISO,1,20451017,1187
CAISO,1,20451018,310
CAISO,1,20451019,623
CAISO,1,20451020,436
CAISO,1,20451021,285
CAISO,1,20451022,314
CAISO,1,20451023,305
CAISO,1,20451024,298
CAISO,1,20451101,296
CAISO,1,20451102,285
CAISO,1,20451103,283
CAISO,1,20451104,281
CAISO,1,20451105,495
CAISO,1,20451106,2867
CAISO,1,20451107,1972
CAISO,1,20451108,2294
CAISO,1,20451109,1905
CAISO,1,20451110,2048
CAISO,1,20451111,1461
CAISO,1,20451112,1125
CAISO,1,20451113,1125
CAISO,1,20451114,1146
CAISO,1,20451115,1085
CAISO,1,20451116,729
CAISO,1,20451117,492
CAISO,1,20451118,374
CAISO,1,20451119,332
CAISO,1,20451120,703
CAISO,1,20451121,328
CAISO,1,20451122,359
CAISO,1,20451123,354
CAISO,1,20451124,350
CAISO,1,20451201,319
CAISO,1,20451202,313
CAISO,1,20451203,376
CAISO,1,20451204,375
CAISO,1,20451205,559
CAISO,1,20451206,2871
CAISO,1,20451207,974
CAISO,1,20451208,1297
CAISO,1,20451209,1196
CAISO,1,20451210,1249
CAISO,1,20451211,1478
CAISO,1,20451212,1170
CAISO,1,20451213,1135
CAISO,1,20451214,1191
CAISO,1,20451215,1129
CAISO,1,20451216,785
CAISO,1,20451217,419
CAISO,1,20451218,232
CAISO,1,20451219,299
CAISO,1,20451220,616
CAISO,1,20451221,252
CAISO,1,20451222,243
CAISO,1,20451223,235
CAISO,1,20451224,387
CAISO,1,20451301,318
CAISO,1,20451302,380
CAISO,1,20451303,348
CAISO,1,20451304,347
CAISO,1,20451305,503
CAISO,1,20451306,1692
CAISO,1,20451307,1972
CAISO,1,20451308,1319
CAISO,1,20451309,1216
CAISO,1,20451310,1274
CAISO,1,20451311,1465
CAISO,1,20451312,1133
CAISO,1,20451313,1126
CAISO,1,20451314,1156
CAISO,1,20451315,1084
CAISO,1,20451316,734
CAISO,1,20451317,509
CAISO,1,20451318,370
CAISO,1,20451319,441
CAISO,1,20451320,655
CAISO,1,20451321,382
CAISO,1,20451322,373
CAISO,1,20451323,365
CAISO,1,20451324,359
CAISO,1,20451401,382
CAISO,1,20451402,379
CAISO,1,20451403,347
CAISO,1,20451404,346
CAISO,1,20451405,464
CAISO,1,20451406,1692
CAISO,1,20451407,1970
CAISO,1,20451408,1319
CAISO,1,20451409,1219
CAISO,1,20451410,1260
CAISO,1,20451411,1459
CAISO,1,20451412,1127
CAISO,1,20451413,1130
CAISO,1,20451414,1148
CAISO,1,20451415,1081
CAISO,1,20451416,701
CAISO,1,20451417,503
CAISO,1,20451418,388
CAISO,1,20451419,347
CAISO,1,20451420,654
CAISO,1,20451421,343
CAISO,1,20451422,335
CAISO,1,20451423,390
CAISO,1,20451424,386
CAISO,1,20451501,308
CAISO,1,20451502,301
CAISO,1,20451503,276
CAISO,1,20451504,272
CAISO,1,20451505,270
CAISO,1,20451506,1530
CAISO,1,20451507,6180
CAISO,1,20451508,3053
CAISO,1,20451509,1825
CAISO,1,20451510,1838
CAISO,1,20451511,1529
CAISO,1,20451512,1232
CAISO,1,20451513,1221
CAISO,1,20451514,598
CAISO,1,20451515,1146
CAISO,1,20451516,1048
CAISO,1,20451517,332
CAISO,1,20451518,636
CAISO,1,20451519,516
CAISO,1,20451520,344
CAISO,1,20451521,348
CAISO,1,20451522,336
CAISO,1,20451523,325
CAISO,1,20451524,314
CAISO,1,20451601,165
CAISO,1,20451602,158
CAISO,1,20451603,154
CAISO,1,20451604,154
CAISO,1,20451605,160
CAISO,1,20451606,840
CAISO,1,20451607,2498
CAISO,1,20451608,3053
CAISO,1,20451609,1825
CAISO,1,20451610,1839
CAISO,1,20451611,1530
CAISO,1,20451612,1233
CAISO,1,20451613,1223
CAISO,1,20451614,587
CAISO,1,20451615,1147
CAISO,1,20451616,940
CAISO,1,20451617,193
CAISO,1,20451618,590
CAISO,1,20451619,442
CAISO,1,20451620,207
CAISO,1,20451621,214
CAISO,1,20451622,197
CAISO,1,20451623,184
CAISO,1,20451624,175
CAISO,1,20451701,253
CAISO,1,20451702,248
CAISO,1,20451703,244
CAISO,1,20451704,242
CAISO,1,20451705,243
CAISO,1,20451706,855
CAISO,1,20451707,2502
CAISO,1,20451708,2876
CAISO,1,20451709,2800
CAISO,1,20451710,2210
CAISO,1,20451711,2018
CAISO,1,20451712,1622
CAISO,1,20451713,1626
CAISO,1,20451714,1315
CAISO,1,20451715,1456
CAISO,1,20451716,407
CAISO,1,20451717,349
CAISO,1,20451718,683
CAISO,1,20451719,535
CAISO,1,20451720,311
CAISO,1,20451721,306
CAISO,1,20451722,327
CAISO,1,20451723,320
CAISO,1,20451724,277
CAISO,1,20451801,311
CAISO,1,20451802,308
CAISO,1,20451803,305
CAISO,1,20451804,303
CAISO,1,20451805,304
CAISO,1,20451806,306
CAISO,1,20451807,884
CAISO,1,20451808,2588
CAISO,1,20451809,2687
CAISO,1,20451810,2299
CAISO,1,20451811,2052
CAISO,1,20451812,2051
CAISO,1,20451813,2040
CAISO,1,20451814,1737
CAISO,1,20451815,1416
CAISO,1,20451816,1162
CAISO,1,20451817,307
CAISO,1,20451818,820
CAISO,1,20451819,312
CAISO,1,20451820,311
CAISO,1,20451821,311
CAISO,1,20451822,280
CAISO,1,20451823,270
CAISO,1,20451824,262
CAISO,1,20451901,265
CAISO,1,20451902,262
CAISO,1,20451903,260
CAISO,1,20451904,260
CAISO,1,20451905,335
CAISO,1,20451906,2088
CAISO,1,20451907,3384
CAISO,1,20451908,3327
CAISO,1,20451909,3266
CAISO,1,20451910,2270
CAISO,1,20451911,2140
CAISO,1,20451912,2584
CAISO,1,20451913,2365
CAISO,1,20451914,2088
CAISO,1,20451915,2731
CAISO,1,20451916,2474
CAISO,1,20451917,1590
CAISO,1,20451918,308
CAISO,1,20451919,921
CAISO,1,20451920,428
CAISO,1,20451921,362
CAISO,1,20451922,358
CAISO,1,20451923,353
CAISO,1,20451924,379
CAISO,1,20452001,383
CAISO,1,20452002,381
CAISO,1,20452003,380
CAISO,1,20452004,379
CAISO,1,20452005,441
CAISO,1,20452006,2091
CAISO,1,20452007,3395
CAISO,1,20452008,2740
CAISO,1,20452009,2486
CAISO,1,20452010,2256
CAISO,1,20452011,2125
CAISO,1,20452012,2570
CAISO,1,20452013,2350
CAISO,1,20452014,2091
CAISO,1,20452015,2730
CAISO,1,20452016,2486
CAISO,1,20452017,1191
CAISO,1,20452018,380
CAISO,1,20452019,901
CAISO,1,20452020,335
CAISO,1,20452021,245
CAISO,1,20452022,237
CAISO,1,20452023,227
CAISO,1,20452024,220
CAISO,1,20452101,386
CAISO,1,20452102,384
CAISO,1,20452103,383
CAISO,1,20452104,311
CAISO,1,20452105,435
CAISO,1,20452106,2094
CAISO,1,20452107,3023
CAISO,1,20452108,2736
CAISO,1,20452109,2498
CAISO,1,20452110,2267
CAISO,1,20452111,2137
CAISO,1,20452112,2576
CAISO,1,20452113,2361
CAISO,1,20452114,2084
CAISO,1,20452115,2724
CAISO,1,20452116,2472
CAISO,1,20452117,1215
CAISO,1,20452118,351
CAISO,1,20452119,924
CAISO,1,20452120,421
CAISO,1,20452121,351
CAISO,1,20452122,400
CAISO,1,20452123,329
CAISO,1,20452124,322
CAISO,1,20452201,213
CAISO,1,20452202,209
CAISO,1,20452203,207
CAISO,1,20452204,378
CAISO,1,20452205,572
CAISO,1,20452206,2869
CAISO,1,20452207,1036
CAISO,1,20452208,1297
CAISO,1,20452209,1196
CAISO,1,20452210,1249
CAISO,1,20452211,1449
CAISO,1,20452212,1116
CAISO,1,20452213,1161
CAISO,1,20452214,1178
CAISO,1,20452215,1129
CAISO,1,20452216,785
CAISO,1,20452217,415
CAISO,1,20452218,223
CAISO,1,20452219,252
CAISO,1,20452220,616
CAISO,1,20452221,245
CAISO,1,20452222,236
CAISO,1,20452223,228
CAISO,1,20452224,223
CAISO,1,20452301,354
CAISO,1,20452302,350
CAISO,1,20452303,294
CAISO,1,20452304,292
CAISO,1,20452305,496
CAISO,1,20452306,1692
CAISO,1,20452307,1971
CAISO,1,20452308,2294
CAISO,1,20452309,1206
CAISO,1,20452310,1259
CAISO,1,20452311,1460
CAISO,1,20452312,1124
CAISO,1,20452313,1113
CAISO,1,20452314,1142
CAISO,1,20452315,1077
CAISO,1,20452316,722
CAISO,1,20452317,476
CAISO,1,20452318,311
CAISO,1,20452319,336
CAISO,1,20452320,647
CAISO,1,20452321,329
CAISO,1,20452322,321
CAISO,1,20452323,307
CAISO,1,20452324,300
CAISO,1,20452401,159
CAISO,1,20452402,153
CAISO,1,20452403,150
CAISO,1,20452404,150
CAISO,1,20452405,155
CAISO,1,20452406,839
CAISO,1,20452407,2499
CAISO,1,20452408,2877
CAISO,1,20452409,1826
CAISO,1,20452410,1840
CAISO,1,20452411,1532
CAISO,1,20452412,1234
CAISO,1,20452413,1224
CAISO,1,20452414,585
CAISO,1,20452415,1465
CAISO,1,20452416,377
CAISO,1,20452417,189
CAISO,1,20452418,592
CAISO,1,20452419,442
CAISO,1,20452420,196
CAISO,1,20452421,200
CAISO,1,20452422,188
CAISO,1,20452423,175
CAISO,1,20452424,164
CAISO,1,20452501,349
CAISO,1,20452502,249
CAISO,1,20452503,277
CAISO,1,20452504,281
CAISO,1,20452505,259
CAISO,1,20452506,855
CAISO,1,20452507,2502
CAISO,1,20452508,2894
CAISO,1,20452509,3115
CAISO,1,20452510,1841
CAISO,1,20452511,1533
CAISO,1,20452512,1236
CAISO,1,20452513,1226
CAISO,1,20452514,584
CAISO,1,20452515,1467
CAISO,1,20452516,371
CAISO,1,20452517,169
CAISO,1,20452518,590
CAISO,1,20452519,438
CAISO,1,20452520,184
CAISO,1,20452521,185
CAISO,1,20452522,193
CAISO,1,20452523,183
CAISO,1,20452524,175
CAISO,1,20452601,259
CAISO,1,20452602,253
CAISO,1,20452603,248
CAISO,1,20452604,245
CAISO,1,20452605,244
CAISO,1,20452606,244
CAISO,1,20452607,869
CAISO,1,20452608,2586
CAISO,1,20452609,2683
CAISO,1,20452610,2280
CAISO,1,20452611,1970
CAISO,1,20452612,2158
CAISO,1,20452613,2393
CAISO,1,20452614,1590
CAISO,1,20452615,1406
CAISO,1,20452616,1147
CAISO,1,20452617,173
CAISO,1,20452618,790
CAISO,1,20452619,184
CAISO,1,20452620,183
CAISO,1,20452621,185
CAISO,1,20452622,198
CAISO,1,20452623,192
CAISO,1,20452624,183
CAISO,1,20452701,257
CAISO,1,20452702,268
CAISO,1,20452703,248
CAISO,1,20452704,246
CAISO,1,20452705,246
CAISO,1,20452706,249
CAISO,1,20452707,907
CAISO,1,20452708,2601
CAISO,1,20452709,2682
CAISO,1,20452710,2279
CAISO,1,20452711,2029
CAISO,1,20452712,2063
CAISO,1,20452713,2033
CAISO,1,20452714,1753
CAISO,1,20452715,1412
CAISO,1,20452716,1155
CAISO,1,20452717,266
CAISO,1,20452718,808
CAISO,1,20452719,271
CAISO,1,20452720,270
CAISO,1,20452721,269
CAISO,1,20452722,278
CAISO,1,20452723,269
CAISO,1,20452724,262
CAISO,1,20452801,166
CAISO,1,20452802,158
CAISO,1,20452803,152
CAISO,1,20452804,311
CAISO,1,20452805,241
CAISO,1,20452806,244
CAISO,1,20452807,869
CAISO,1,20452808,2586
CAISO,1,20452809,2700
CAISO,1,20452810,2279
CAISO,1,20452811,2029
CAISO,1,20452812,2040
CAISO,1,20452813,2028
CAISO,1,20452814,1747
CAISO,1,20452815,1404
CAISO,1,20452816,1145
CAISO,1,20452817,190
CAISO,1,20452818,790
CAISO,1,20452819,192
CAISO,1,20452820,188
CAISO,1,20452821,186
CAISO,1,20452822,196
CAISO,1,20452823,184
CAISO,1,20452824,174
CAISO,1,20452901,345
CAISO,1,20452902,343
CAISO,1,20452903,341
CAISO,1,20452904,243
CAISO,1,20452905,315
CAISO,1,20452906,2094
CAISO,1,20452907,3387
CAISO,1,20452908,3317
CAISO,1,20452909,3267
CAISO,1,20452910,2272
CAISO,1,20452911,2143
CAISO,1,20452912,2585
CAISO,1,20452913,2368
CAISO,1,20452914,2090
CAISO,1,20452915,2730
CAISO,1,20452916,2475
CAISO,1,20452917,1192
CAISO,1,20452918,300
CAISO,1,20452919,915
CAISO,1,20452920,396
CAISO,1,20452921,318
CAISO,1,20452922,315
CAISO,1,20452923,309
CAISO,1,20452924,305
CAISO,1,20453001,287
CAISO,1,20453002,300
CAISO,1,20453003,298
CAISO,1,20453004,271
CAISO,1,20453005,344
CAISO,1,20453006,2088
CAISO,1,20453007,3396
CAISO,1,20453008,2734
CAISO,1,20453009,2497
CAISO,1,20453010,2267
CAISO,1,20453011,2138
CAISO,1,20453012,2581
CAISO,1,20453013,2362
CAISO,1,20453014,2083
CAISO,1,20453015,2725
CAISO,1,20453016,2469
CAISO,1,20453017,1174
CAISO,1,20453018,149
CAISO,1,20453019,893
CAISO,1,20453020,291
CAISO,1,20453021,183
CAISO,1,20453022,178
CAISO,1,20453023,170
CAISO,1,20453024,163
CAISO,1,20453101,303
CAISO,1,20453102,261
CAISO,1,20453103,242
CAISO,1,20453104,310
CAISO,1,20453105,258
CAISO,1,20453106,2084
CAISO,1,20453107,3381
CAISO,1,20453108,2733
CAISO,1,20453109,2496
CAISO,1,20453110,2266
CAISO,1,20453111,2136
CAISO,1,20453112,2580
CAISO,1,20453113,2360
CAISO,1,20453114,2081
CAISO,1,20453115,2741
CAISO,1,20453116,2471
CAISO,1,20453117,1184
CAISO,1,20453118,286
CAISO,1,20453119,917
CAISO,1,20453120,347
CAISO,1,20453121,310
CAISO,1,20453122,299
CAISO,1,20453123,293
CAISO,1,20453124,268
CAISO,1,20453201,346
CAISO,1,20453202,344
CAISO,1,20453203,245
CAISO,1,20453204,244
CAISO,1,20453205,357
CAISO,1,20453206,2090
CAISO,1,20453207,3385
CAISO,1,20453208,3328
CAISO,1,20453209,3267
CAISO,1,20453210,2272
CAISO,1,20453211,2140
CAISO,1,20453212,2585
CAISO,1,20453213,2351
CAISO,1,20453214,2092
CAISO,1,20453215,1979
CAISO,1,20453216,2622
CAISO,1,20453217,1594
CAISO,1,20453218,345
CAISO,1,20453219,931
CAISO,1,20453220,397
CAISO,1,20453221,325
CAISO,1,20453222,389
CAISO,1,20453223,387
CAISO,1,20453224,219
CAISO,1,20453301,214
CAISO,1,20453302,380
CAISO,1,20453303,379
CAISO,1,20453304,302
CAISO,1,20453305,428
CAISO,1,20453306,2107
CAISO,1,20453307,3388
CAISO,1,20453308,2751
CAISO,1,20453309,2515
CAISO,1,20453310,2274
CAISO,1,20453311,2145
CAISO,1,20453312,2599
CAISO,1,20453313,2381
CAISO,1,20453314,2105
CAISO,1,20453315,2750
CAISO,1,20453316,2470
CAISO,1,20453317,1179
CAISO,1,20453318,205
CAISO,1,20453319,901
CAISO,1,20453320,324
CAISO,1,20453321,232
CAISO,1,20453322,227
CAISO,1,20453323,221
CAISO,1,20453324,216
CAISO,1,20453401,214
CAISO,1,20453402,380
CAISO,1,20453403,379
CAISO,1,20453404,302
CAISO,1,20453405,428
CAISO,1,20453406,2107
CAISO,1,20453407,3388
CAISO,1,20453408,2751
CAISO,1,20453409,2515
CAISO,1,20453410,2274
CAISO,1,20453411,2145
CAISO,1,20453412,2599
CAISO,1,20453413,2381
CAISO,1,20453414,2105
CAISO,1,20453415,2750
CAISO,1,20453416,2470
CAISO,1,20453417,1179
CAISO,1,20453418,205
CAISO,1,20453419,901
CAISO,1,20453420,324
CAISO,1,20453421,232
CAISO,1,20453422,227
CAISO,1,20453423,221
CAISO,1,20453424,216
CAISO,1,20453501,257
CAISO,1,20453502,252
CAISO,1,20453503,249
CAISO,1,20453504,313
CAISO,1,20453505,443
CAISO,1,20453506,1303
CAISO,1,20453507,983
CAISO,1,20453508,1307
CAISO,1,20453509,1205
CAISO,1,20453510,1258
CAISO,1,20453511,1459
CAISO,1,20453512,1123
CAISO,1,20453513,1113
CAISO,1,20453514,1171
CAISO,1,20453515,1087
CAISO,1,20453516,742
CAISO,1,20453517,467
CAISO,1,20453518,317
CAISO,1,20453519,371
CAISO,1,20453520,648
CAISO,1,20453521,330
CAISO,1,20453522,321
CAISO,1,20453523,305
CAISO,1,20453524,299
CAISO,1,20453601,294
CAISO,1,20453602,268
CAISO,1,20453603,266
CAISO,1,20453604,266
CAISO,1,20453605,487
CAISO,1,20453606,1688
CAISO,1,20453607,1989
CAISO,1,20453608,2289
CAISO,1,20453609,1204
CAISO,1,20453610,1257
CAISO,1,20453611,1458
CAISO,1,20453612,1122
CAISO,1,20453613,1113
CAISO,1,20453614,1130
CAISO,1,20453615,1065
CAISO,1,20453616,696
CAISO,1,20453617,447
CAISO,1,20453618,295
CAISO,1,20453619,333
CAISO,1,20453620,646
CAISO,1,20453621,326
CAISO,1,20453622,331
CAISO,1,20453623,289
CAISO,1,20453624,282
CAISO,1,20453701,157
CAISO,1,20453702,152
CAISO,1,20453703,149
CAISO,1,20453704,310
CAISO,1,20453705,275
CAISO,1,20453706,874
CAISO,1,20453707,2509
CAISO,1,20453708,3056
CAISO,1,20453709,1831
CAISO,1,20453710,1845
CAISO,1,20453711,1538
CAISO,1,20453712,1244
CAISO,1,20453713,1234
CAISO,1,20453714,583
CAISO,1,20453715,1149
CAISO,1,20453716,942
CAISO,1,20453717,168
CAISO,1,20453718,589
CAISO,1,20453719,476
CAISO,1,20453720,292
CAISO,1,20453721,286
CAISO,1,20453722,278
CAISO,1,20453723,293
CAISO,1,20453724,287
